,lmp_value,time,hour,day,month,summary,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windBearing,cloudCover,visibility
6726,34.65567,2016-10-16 14:00:00,14,6,10,5,0.0,0.0,68.36,68.36,58.31,0.7,1015.27,12.28,211.0,0.12,9.88
6727,32.3114,2016-10-16 15:00:00,15,6,10,5,0.0,0.0,67.69,67.69,58.16,0.72,1014.57,14.65,228.0,0.12,9.74
6728,23.74359,2016-10-16 16:00:00,16,6,10,12,0.0014,0.14,67.33,67.33,57.12,0.7,1013.88,10.2,196.0,0.31,8.57
6729,19.18194,2016-10-16 17:00:00,17,6,10,6,0.0043,0.14,65.89,65.89,57.81,0.75,1013.85,11.01,204.0,1.0,8.78
6730,18.63549,2016-10-16 18:00:00,18,6,10,5,0.0031,0.14,63.19,63.61,61.29,0.94,1013.64,9.08,189.0,0.0,3.49
6731,19.63979,2016-10-16 19:00:00,19,6,10,7,0.0399,0.84,62.85,63.44,62.29,0.98,1013.58,8.7,193.0,0.0,4.75
6732,19.07336,2016-10-16 20:00:00,20,6,10,5,0.0104,0.8,63.44,64.12,63.08,0.99,1013.85,5.93,211.0,0.0,4.33
6733,22.50317,2016-10-16 21:00:00,21,6,10,5,0.0051,0.19,62.92,63.55,62.57,0.99,1014.15,7.56,218.0,0.0,5.5
6734,24.98999,2016-10-16 22:00:00,22,6,10,5,0.0178,0.93,62.36,62.95,62.05,0.99,1014.21,6.52,234.0,0.0,2.74
6735,31.42239,2016-10-16 23:00:00,23,6,10,6,0.0221,0.93,61.39,61.87,61.03,0.99,1014.59,5.79,242.0,0.95,3.78
6736,41.36912,2016-10-17 00:00:00,0,0,10,5,0.0137,0.75,60.57,60.97,60.26,0.99,1015.09,2.04,217.0,0.0,6.56
6737,56.15157,2016-10-17 01:00:00,1,0,10,5,0.0122,0.79,60.49,60.88,60.13,0.99,1015.22,0.99,271.0,0.0,5.4
6738,58.26663,2016-10-17 02:00:00,2,0,10,12,0.0013,0.09,60.27,60.64,59.9,0.99,1015.27,1.17,204.0,0.31,8.12
6739,50.27074,2016-10-17 03:00:00,3,0,10,12,0.0009,0.09,59.62,59.92,59.26,0.99,1015.29,0.43,254.0,0.31,8.98
6740,42.03935,2016-10-17 04:00:00,4,0,10,12,0.0021,0.21,60.06,60.42,59.76,0.99,1015.18,0.8,356.0,0.31,8.75
6741,37.79272,2016-10-17 05:00:00,5,0,10,2,0.0,0.0,59.58,59.89,59.28,0.99,1015.34,0.96,9.0,0.72,7.72
6742,32.73662,2016-10-17 06:00:00,6,0,10,5,0.0,0.0,59.79,60.11,59.48,0.99,1015.51,2.56,318.0,0.0,8.76
6743,30.27378,2016-10-17 07:00:00,7,0,10,12,0.0,0.0,58.83,59.06,58.53,0.99,1015.77,3.17,319.0,0.31,6.78
6744,27.74511,2016-10-17 08:00:00,8,0,10,12,0.0,0.0,60.21,60.59,59.99,0.99,1015.92,5.03,328.0,0.29,6.1
6745,26.73333,2016-10-17 09:00:00,9,0,10,12,0.0,0.0,61.42,61.85,60.78,0.98,1016.5,4.54,328.0,0.29,7.49
6746,26.30717,2016-10-17 10:00:00,10,0,10,12,0.0,0.0,63.77,64.0,60.23,0.88,1017.06,6.26,316.0,0.3,9.46
6747,30.47728,2016-10-17 11:00:00,11,0,10,12,0.0,0.0,66.28,66.28,57.45,0.73,1017.08,8.8,318.0,0.29,9.27
6748,35.05573,2016-10-17 12:00:00,12,0,10,12,0.0,0.0,67.85,67.85,55.81,0.65,1016.6,9.23,316.0,0.27,10.0
6749,44.18627,2016-10-17 13:00:00,13,0,10,12,0.0,0.0,68.76,68.76,56.28,0.64,1016.07,13.41,311.0,0.26,10.0
6750,54.94156,2016-10-17 14:00:00,14,0,10,5,0.0,0.0,68.71,68.71,55.4,0.63,1015.44,16.25,308.0,0.09,10.0
6751,38.27314,2016-10-17 15:00:00,15,0,10,10,0.0,0.0,68.89,68.89,52.18,0.55,1014.9,19.17,301.0,0.24,10.0
6752,30.12914,2016-10-17 16:00:00,16,0,10,10,0.0,0.0,68.53,68.53,49.17,0.5,1014.73,21.45,307.0,0.05,10.0
6753,26.40434,2016-10-17 17:00:00,17,0,10,10,0.0,0.0,65.8,65.8,50.29,0.57,1014.75,19.38,309.0,0.05,9.27
6754,26.02727,2016-10-17 18:00:00,18,0,10,10,0.0,0.0,62.78,62.78,52.57,0.69,1014.67,17.96,311.0,0.0,8.28
6755,27.31947,2016-10-17 19:00:00,19,0,10,5,0.0,0.0,60.34,60.34,53.95,0.79,1015.04,13.79,309.0,0.0,8.53
6756,26.33926,2016-10-17 20:00:00,20,0,10,5,0.0,0.0,59.74,59.74,54.15,0.82,1015.84,10.56,317.0,0.0,8.53
6757,29.07536,2016-10-17 21:00:00,21,0,10,5,0.0,0.0,58.13,58.13,54.02,0.86,1016.23,6.61,320.0,0.0,7.8
6758,30.63659,2016-10-17 22:00:00,22,0,10,5,0.0,0.0,56.91,56.91,54.38,0.91,1016.55,11.3,332.0,0.0,7.19
6759,32.66723,2016-10-17 23:00:00,23,0,10,5,0.0,0.0,57.56,57.56,53.92,0.88,1016.82,6.08,340.0,0.0,6.82
6760,44.52663,2016-10-18 00:00:00,0,1,10,5,0.0,0.0,56.18,56.18,51.98,0.86,1016.67,11.64,353.0,0.0,7.58
6761,63.51926,2016-10-18 01:00:00,1,1,10,5,0.0,0.0,55.6,55.6,51.01,0.85,1016.67,8.39,329.0,0.0,8.18
6762,60.60634,2016-10-18 02:00:00,2,1,10,5,0.0,0.0,56.67,56.67,50.83,0.81,1016.64,11.2,330.0,0.0,9.74
6763,47.26852,2016-10-18 03:00:00,3,1,10,5,0.0,0.0,56.84,56.84,50.26,0.79,1016.66,13.3,343.0,0.0,10.0
6764,42.49515,2016-10-18 04:00:00,4,1,10,5,0.0,0.0,57.56,57.56,49.72,0.75,1016.23,13.47,348.0,0.0,10.0
6765,38.31945,2016-10-18 05:00:00,5,1,10,5,0.0,0.0,58.34,58.34,48.02,0.69,1016.02,14.42,349.0,0.0,9.88
6766,33.6333,2016-10-18 06:00:00,6,1,10,5,0.0,0.0,55.53,55.53,47.32,0.74,1016.58,11.34,335.0,0.0,10.0
6767,28.39447,2016-10-18 07:00:00,7,1,10,5,0.0,0.0,57.78,57.78,45.76,0.64,1017.0,13.5,354.0,0.04,10.0
6768,27.21927,2016-10-18 08:00:00,8,1,10,5,0.0,0.0,59.19,59.19,46.19,0.62,1017.61,11.41,343.0,0.0,10.0
6769,26.86881,2016-10-18 09:00:00,9,1,10,10,0.0,0.0,62.28,62.28,45.43,0.54,1018.19,15.7,348.0,0.0,10.0
6770,26.04706,2016-10-18 10:00:00,10,1,10,10,0.0,0.0,65.06,65.06,45.64,0.49,1018.36,17.36,3.0,0.0,10.0
6771,28.60415,2016-10-18 11:00:00,11,1,10,10,0.0,0.0,68.1,68.1,44.17,0.42,1018.21,17.1,4.0,0.0,10.0
6772,33.35908,2016-10-18 12:00:00,12,1,10,10,0.0,0.0,70.21,70.21,43.75,0.39,1018.13,18.01,354.0,0.04,10.0
6773,40.47141,2016-10-18 13:00:00,13,1,10,12,0.0,0.0,71.64,71.64,41.86,0.34,1017.51,15.86,8.0,0.25,10.0
6774,44.37569,2016-10-18 14:00:00,14,1,10,12,0.0,0.0,73.18,73.18,40.26,0.3,1016.71,16.2,7.0,0.25,10.0
6775,34.18251,2016-10-18 15:00:00,15,1,10,10,0.0,0.0,72.84,72.84,38.42,0.29,1016.1,19.13,350.0,0.19,10.0
6776,24.70738,2016-10-18 16:00:00,16,1,10,5,0.0,0.0,72.12,72.12,41.39,0.33,1016.04,16.3,357.0,0.19,10.0
6777,21.63959,2016-10-18 17:00:00,17,1,10,5,0.0,0.0,71.38,71.38,42.03,0.35,1015.77,15.75,357.0,0.04,10.0
6778,24.34212,2016-10-18 18:00:00,18,1,10,5,0.0,0.0,68.92,68.92,43.25,0.39,1015.93,12.82,353.0,0.18,9.54
6779,26.57294,2016-10-18 19:00:00,19,1,10,5,0.0,0.0,65.93,65.93,45.66,0.48,1016.36,12.86,3.0,0.0,9.77
6780,27.27317,2016-10-18 20:00:00,20,1,10,5,0.0,0.0,65.09,65.09,45.14,0.48,1016.97,12.0,7.0,0.0,9.77
6781,28.85559,2016-10-18 21:00:00,21,1,10,5,0.0,0.0,64.63,64.63,43.16,0.46,1017.36,9.6,4.0,0.0,10.0
6782,32.18316,2016-10-18 22:00:00,22,1,10,5,0.0,0.0,65.05,65.05,40.3,0.4,1017.47,11.15,1.0,0.0,10.0
6783,34.85981,2016-10-18 23:00:00,23,1,10,5,0.0,0.0,64.5,64.5,40.76,0.42,1017.45,13.49,9.0,0.0,10.0
6784,43.4298,2016-10-19 00:00:00,0,2,10,10,0.0,0.0,63.49,63.49,41.02,0.44,1017.55,17.32,9.0,0.0,10.0
6785,62.08643,2016-10-19 01:00:00,1,2,10,10,0.0,0.0,63.23,63.23,41.51,0.45,1017.38,15.1,6.0,0.0,10.0
6786,61.78408,2016-10-19 02:00:00,2,2,10,10,0.0,0.0,62.14,62.14,41.12,0.46,1017.32,15.29,18.0,0.0,10.0
6787,47.24928,2016-10-19 03:00:00,3,2,10,10,0.0,0.0,61.86,61.86,40.42,0.45,1017.48,15.4,16.0,0.0,10.0
6788,40.63438,2016-10-19 04:00:00,4,2,10,5,0.0,0.0,61.61,61.61,38.48,0.42,1017.23,14.58,355.0,0.0,10.0
6789,39.52895,2016-10-19 05:00:00,5,2,10,10,0.0,0.0,61.07,61.07,38.41,0.43,1017.06,16.56,14.0,0.0,10.0
6790,35.26741,2016-10-19 06:00:00,6,2,10,10,0.0,0.0,60.72,60.72,38.93,0.44,1017.31,16.68,10.0,0.0,10.0
6791,33.30979,2016-10-19 07:00:00,7,2,10,10,0.0,0.0,59.91,59.91,39.35,0.46,1017.14,15.54,14.0,0.04,10.0
6792,31.87872,2016-10-19 08:00:00,8,2,10,10,0.0,0.0,61.3,61.3,40.45,0.46,1017.28,19.24,18.0,0.04,10.0
6793,30.91407,2016-10-19 09:00:00,9,2,10,10,0.0,0.0,65.14,65.14,40.07,0.4,1017.72,17.4,23.0,0.04,9.9
6794,29.5125,2016-10-19 10:00:00,10,2,10,5,0.0,0.0,69.01,69.01,40.92,0.36,1018.16,12.67,19.0,0.04,10.0
6795,32.5039,2016-10-19 11:00:00,11,2,10,5,0.0,0.0,72.03,72.03,39.43,0.31,1018.17,12.74,24.0,0.04,10.0
6796,35.73777,2016-10-19 12:00:00,12,2,10,5,0.0,0.0,74.79,74.79,41.02,0.3,1017.75,13.08,26.0,0.04,10.0
6797,43.26773,2016-10-19 13:00:00,13,2,10,5,0.0,0.0,78.13,78.13,40.05,0.26,1017.05,13.28,21.0,0.04,10.0
6798,46.75454,2016-10-19 14:00:00,14,2,10,5,0.0,0.0,80.03,80.03,38.5,0.23,1016.21,12.74,18.0,0.04,10.0
6799,35.86198,2016-10-19 15:00:00,15,2,10,5,0.0,0.0,80.41,80.41,39.02,0.23,1015.65,10.24,6.0,0.0,10.0
6800,30.43417,2016-10-19 16:00:00,16,2,10,5,0.0,0.0,80.04,80.04,39.34,0.23,1015.47,11.07,8.0,0.04,10.0
6801,28.09778,2016-10-19 17:00:00,17,2,10,5,0.0,0.0,77.19,77.19,41.71,0.28,1015.68,10.65,323.0,0.04,9.91
6802,29.54128,2016-10-19 18:00:00,18,2,10,5,0.0,0.0,75.21,75.21,40.16,0.28,1015.64,8.96,345.0,0.0,9.65
6803,33.37284,2016-10-19 19:00:00,19,2,10,5,0.0,0.0,71.59,71.59,40.48,0.32,1016.05,12.46,354.0,0.0,9.9
6804,34.25371,2016-10-19 20:00:00,20,2,10,5,0.0,0.0,69.64,69.64,38.85,0.32,1016.53,12.75,5.0,0.0,10.0
6805,35.57248,2016-10-19 21:00:00,21,2,10,5,0.0,0.0,68.36,68.36,40.98,0.37,1016.74,12.7,359.0,0.0,9.9
6806,38.28486,2016-10-19 22:00:00,22,2,10,5,0.0,0.0,64.0,64.0,44.38,0.49,1016.9,6.61,337.0,0.0,9.9
6807,42.58435,2016-10-19 23:00:00,23,2,10,5,0.0,0.0,62.83,62.83,43.65,0.5,1017.04,6.57,340.0,0.0,9.9
6808,49.40345,2016-10-20 00:00:00,0,3,10,5,0.0,0.0,61.76,61.76,43.68,0.51,1016.97,8.38,22.0,0.0,9.9
6809,78.61602,2016-10-20 01:00:00,1,3,10,5,0.0,0.0,60.1,60.1,44.24,0.56,1016.75,9.23,16.0,0.0,9.77
6810,70.42497,2016-10-20 02:00:00,2,3,10,5,0.0,0.0,59.43,59.43,44.3,0.57,1016.52,9.81,15.0,0.0,9.9
6811,50.99742,2016-10-20 03:00:00,3,3,10,5,0.0,0.0,59.25,59.25,44.74,0.59,1016.3,10.95,11.0,0.0,9.77
6812,45.25781,2016-10-20 04:00:00,4,3,10,5,0.0,0.0,57.77,57.77,43.86,0.6,1015.9,10.88,18.0,0.0,9.77
6813,40.02567,2016-10-20 05:00:00,5,3,10,5,0.0,0.0,57.1,57.1,44.55,0.63,1015.81,7.62,27.0,0.0,9.77
6814,36.25983,2016-10-20 06:00:00,6,3,10,5,0.0,0.0,56.28,56.28,45.9,0.68,1016.03,5.89,28.0,0.0,9.9
6815,33.43946,2016-10-20 07:00:00,7,3,10,5,0.0,0.0,55.94,55.94,43.72,0.63,1016.19,5.2,59.0,0.0,10.0
6816,31.30875,2016-10-20 08:00:00,8,3,10,5,0.0,0.0,58.45,58.45,46.49,0.64,1016.45,3.47,44.0,0.0,10.0
6817,29.42095,2016-10-20 09:00:00,9,3,10,5,0.0,0.0,66.38,66.38,43.71,0.44,1016.78,6.25,33.0,0.0,10.0
6818,28.75127,2016-10-20 10:00:00,10,3,10,5,0.0,0.0,73.33,73.33,37.75,0.27,1016.81,4.46,18.0,0.0,10.0
6819,30.7633,2016-10-20 11:00:00,11,3,10,5,0.0,0.0,78.72,78.72,36.08,0.21,1016.52,7.07,14.0,0.0,10.0
6820,34.68977,2016-10-20 12:00:00,12,3,10,5,0.0,0.0,82.14,82.14,34.84,0.18,1015.99,1.9,18.0,0.0,10.0
6821,42.83296,2016-10-20 13:00:00,13,3,10,5,0.0,0.0,83.74,83.74,33.7,0.17,1015.21,4.9,294.0,0.0,10.0
6822,45.23114,2016-10-20 14:00:00,14,3,10,5,0.0,0.0,84.41,84.41,30.74,0.14,1014.47,6.09,306.0,0.0,10.0
6823,35.21326,2016-10-20 15:00:00,15,3,10,5,0.0,0.0,85.14,85.14,39.24,0.2,1013.79,8.47,305.0,0.0,9.51
6824,29.21247,2016-10-20 16:00:00,16,3,10,5,0.0,0.0,84.19,84.19,39.09,0.2,1013.49,8.14,308.0,0.0,8.92
6825,28.61985,2016-10-20 17:00:00,17,3,10,5,0.0,0.0,78.11,78.11,45.92,0.32,1013.54,7.12,303.0,0.04,10.0
6826,30.6203,2016-10-20 18:00:00,18,3,10,5,0.0,0.0,74.5,74.5,45.69,0.36,1013.4,5.28,332.0,0.0,9.9
6827,34.06701,2016-10-20 19:00:00,19,3,10,5,0.0,0.0,70.83,70.83,46.83,0.42,1013.62,4.16,310.0,0.0,10.0
6828,35.48848,2016-10-20 20:00:00,20,3,10,5,0.0,0.0,66.67,66.67,49.17,0.53,1013.86,9.37,353.0,0.0,10.0
6829,36.19498,2016-10-20 21:00:00,21,3,10,5,0.0,0.0,65.06,65.06,49.13,0.56,1013.8,1.83,81.0,0.0,9.9
6830,38.99795,2016-10-20 22:00:00,22,3,10,5,0.0,0.0,63.28,63.28,48.74,0.59,1013.85,2.37,83.0,0.0,10.0
6831,45.53916,2016-10-20 23:00:00,23,3,10,5,0.0,0.0,62.96,62.96,46.47,0.55,1013.71,2.16,95.0,0.0,10.0
6832,53.07146,2016-10-21 00:00:00,0,4,10,5,0.0,0.0,62.77,62.77,45.38,0.53,1013.25,2.63,60.0,0.0,10.0
6833,80.81002,2016-10-21 01:00:00,1,4,10,5,0.0,0.0,61.41,61.41,45.49,0.56,1012.63,1.91,82.0,0.0,10.0
6834,72.93698,2016-10-21 02:00:00,2,4,10,5,0.0,0.0,60.62,60.62,46.15,0.59,1012.33,3.73,88.0,0.0,9.9
6835,52.56613,2016-10-21 03:00:00,3,4,10,5,0.0,0.0,59.35,59.35,45.18,0.59,1011.9,1.48,107.0,0.0,9.9
6836,46.8945,2016-10-21 04:00:00,4,4,10,5,0.0,0.0,58.09,58.09,43.72,0.59,1011.49,3.8,127.0,0.0,9.9
6837,40.3962,2016-10-21 05:00:00,5,4,10,5,0.0,0.0,56.99,56.99,42.55,0.58,1011.74,3.99,64.0,0.0,9.9
6838,37.36956,2016-10-21 06:00:00,6,4,10,5,0.0,0.0,57.02,57.02,42.73,0.59,1012.0,2.85,92.0,0.0,9.9
6839,33.89148,2016-10-21 07:00:00,7,4,10,5,0.0,0.0,56.64,56.64,42.36,0.59,1012.3,3.55,100.0,0.0,10.0
6840,31.9653,2016-10-21 08:00:00,8,4,10,5,0.0,0.0,58.59,58.59,41.14,0.52,1012.65,2.39,121.0,0.0,10.0
6841,30.26705,2016-10-21 09:00:00,9,4,10,5,0.0,0.0,67.48,67.48,39.61,0.36,1012.98,1.72,63.0,0.0,10.0
6842,28.83132,2016-10-21 10:00:00,10,4,10,5,0.0,0.0,73.79,73.79,33.68,0.23,1012.94,3.79,53.0,0.0,10.0
6843,31.07576,2016-10-21 11:00:00,11,4,10,5,0.0,0.0,78.18,78.18,35.31,0.21,1012.36,3.65,16.0,0.0,10.0
6844,34.28926,2016-10-21 12:00:00,12,4,10,5,0.0,0.0,79.46,79.46,36.45,0.21,1012.07,5.79,307.0,0.04,10.0
6845,42.51294,2016-10-21 13:00:00,13,4,10,5,0.0,0.0,79.19,79.19,40.94,0.26,1011.69,6.59,301.0,0.04,10.0
6846,43.66323,2016-10-21 14:00:00,14,4,10,5,0.0,0.0,76.59,76.59,45.91,0.34,1010.88,7.6,310.0,0.04,10.0
6847,34.40263,2016-10-21 15:00:00,15,4,10,5,0.0,0.0,75.66,75.66,49.92,0.4,1010.52,8.01,311.0,0.04,10.0
6848,27.84171,2016-10-21 16:00:00,16,4,10,5,0.0,0.0,71.51,71.51,51.49,0.49,1010.55,8.04,302.0,0.04,9.51
6849,28.82015,2016-10-21 17:00:00,17,4,10,5,0.0,0.0,69.06,69.06,52.19,0.55,1010.42,8.12,303.0,0.04,9.35
6850,30.93904,2016-10-21 18:00:00,18,4,10,5,0.0,0.0,65.98,65.98,51.27,0.59,1010.4,6.53,331.0,0.0,9.17
6851,33.41318,2016-10-21 19:00:00,19,4,10,5,0.0,0.0,59.7,59.7,53.16,0.79,1010.71,4.53,320.0,0.0,9.0
6852,34.33359,2016-10-21 20:00:00,20,4,10,5,0.0,0.0,56.11,56.11,53.76,0.92,1011.29,6.0,321.0,0.09,2.74
6853,37.24871,2016-10-21 21:00:00,21,4,10,14,0.0,0.0,55.37,55.37,53.51,0.93,1011.37,5.71,340.0,0.12,1.83
6854,39.15772,2016-10-21 22:00:00,22,4,10,5,0.0,0.0,54.0,54.0,52.2,0.94,1011.41,5.69,358.0,0.12,2.61
6855,44.58544,2016-10-21 23:00:00,23,4,10,5,0.0,0.0,53.08,53.08,51.2,0.93,1011.32,4.05,12.0,0.23,7.61
6856,57.00884,2016-10-22 00:00:00,0,5,10,5,0.0,0.0,53.19,53.19,51.01,0.92,1010.97,3.12,65.0,0.0,8.69
6857,78.51902,2016-10-22 01:00:00,1,5,10,5,0.0,0.0,53.1,53.1,49.89,0.89,1010.64,1.49,105.0,0.0,8.92
6858,60.33638,2016-10-22 02:00:00,2,5,10,5,0.0,0.0,52.36,52.36,47.64,0.84,1010.75,1.48,343.0,0.0,8.85
6859,46.70331,2016-10-22 03:00:00,3,5,10,5,0.0,0.0,50.78,50.78,48.08,0.9,1011.02,0.91,61.0,0.19,5.27
6860,41.64209,2016-10-22 04:00:00,4,5,10,5,0.0,0.0,50.05,50.05,47.2,0.9,1011.12,2.01,157.0,0.0,9.51
6861,39.96791,2016-10-22 05:00:00,5,5,10,5,0.0,0.0,50.07,50.07,46.27,0.87,1011.27,2.08,18.0,0.0,10.0
6862,35.96823,2016-10-22 06:00:00,6,5,10,5,0.0,0.0,48.89,48.89,45.2,0.87,1011.81,2.38,134.0,0.0,10.0
6863,34.49466,2016-10-22 07:00:00,7,5,10,5,0.0,0.0,49.1,48.19,47.34,0.94,1012.07,3.53,117.0,0.0,10.0
6864,31.38612,2016-10-22 08:00:00,8,5,10,5,0.0,0.0,51.32,51.32,46.96,0.85,1012.2,3.77,80.0,0.18,9.9
6865,31.96507,2016-10-22 09:00:00,9,5,10,5,0.0,0.0,57.69,57.69,49.04,0.73,1012.42,3.01,111.0,0.18,9.1
6866,30.88368,2016-10-22 10:00:00,10,5,10,5,0.0,0.0,63.3,63.3,46.63,0.55,1012.56,2.88,148.0,0.17,10.0
6867,30.294,2016-10-22 11:00:00,11,5,10,5,0.0,0.0,68.96,68.96,42.92,0.39,1012.29,1.2,256.0,0.18,9.88
6868,31.13109,2016-10-22 12:00:00,12,5,10,5,0.0,0.0,71.93,71.93,44.48,0.37,1011.94,3.73,235.0,0.21,9.96
6869,35.45155,2016-10-22 13:00:00,13,5,10,5,0.0,0.0,72.93,72.93,44.07,0.36,1011.46,3.83,286.0,0.21,10.0
6870,33.7423,2016-10-22 14:00:00,14,5,10,5,0.0,0.0,71.32,71.32,47.17,0.42,1010.98,7.88,293.0,0.21,10.0
6871,26.39913,2016-10-22 15:00:00,15,5,10,5,0.0,0.0,67.55,67.55,53.98,0.62,1011.15,8.17,286.0,0.19,8.94
6872,21.598,2016-10-22 16:00:00,16,5,10,5,0.0,0.0,65.39,65.39,54.02,0.67,1011.38,5.89,300.0,0.23,9.04
6873,20.98303,2016-10-22 17:00:00,17,5,10,5,0.0,0.0,64.37,64.37,53.39,0.68,1011.47,5.67,302.0,0.0,7.84
6874,22.23858,2016-10-22 18:00:00,18,5,10,5,0.0,0.0,60.97,60.97,52.49,0.74,1011.43,3.1,281.0,0.04,7.33
6875,25.38316,2016-10-22 19:00:00,19,5,10,5,0.0,0.0,58.52,58.52,52.67,0.81,1011.74,1.44,144.0,0.0,7.07
6876,26.43105,2016-10-22 20:00:00,20,5,10,5,0.0,0.0,56.27,56.27,51.78,0.85,1012.06,0.87,110.0,0.07,7.5
6877,28.14654,2016-10-22 21:00:00,21,5,10,5,0.0,0.0,55.64,55.64,52.72,0.9,1012.21,1.54,102.0,0.03,8.42
6878,31.83087,2016-10-22 22:00:00,22,5,10,5,0.0,0.0,54.16,54.16,50.49,0.87,1012.56,2.58,119.0,0.0,5.98
6879,35.23793,2016-10-22 23:00:00,23,5,10,5,0.0,0.0,51.79,51.79,48.26,0.88,1012.83,1.51,244.0,0.24,5.67
6880,43.01778,2016-10-23 00:00:00,0,6,10,5,0.0,0.0,50.45,50.45,47.88,0.91,1013.02,0.33,138.0,0.04,3.14
6881,58.38058,2016-10-23 01:00:00,1,6,10,5,0.0,0.0,49.71,49.71,48.76,0.97,1013.1,2.35,161.0,0.12,2.49
6882,52.77817,2016-10-23 02:00:00,2,6,10,5,0.0,0.0,50.58,50.58,48.15,0.91,1013.41,2.56,113.0,0.24,4.78
6883,43.04895,2016-10-23 03:00:00,3,6,10,14,0.0,0.0,48.92,48.92,46.65,0.92,1013.66,1.81,265.0,0.0,1.41
6884,38.32662,2016-10-23 04:00:00,4,6,10,14,0.0011,0.11,50.37,50.37,48.25,0.92,1013.79,1.81,122.0,0.0,1.55
6885,36.31325,2016-10-23 05:00:00,5,6,10,14,0.0,0.0,50.7,50.7,48.57,0.92,1013.81,2.36,126.0,0.0,1.69
6886,33.26709,2016-10-23 06:00:00,6,6,10,5,0.0011,0.11,51.05,51.05,48.81,0.92,1014.17,2.56,144.0,0.0,2.94
6887,33.11314,2016-10-23 07:00:00,7,6,10,5,0.0,0.0,51.55,51.55,49.48,0.93,1014.47,1.17,72.0,0.0,2.82
6888,31.73189,2016-10-23 08:00:00,8,6,10,5,0.0,0.0,52.5,52.5,50.28,0.92,1014.93,3.46,82.0,0.0,2.94
6889,30.08716,2016-10-23 09:00:00,9,6,10,5,0.0,0.0,54.29,54.29,51.7,0.91,1015.51,3.44,86.0,0.2,3.72
6890,29.81885,2016-10-23 10:00:00,10,6,10,5,0.0,0.0,57.49,57.49,53.86,0.88,1015.8,5.77,110.0,0.0,6.25
6891,29.59414,2016-10-23 11:00:00,11,6,10,12,0.0,0.0,62.35,62.35,55.78,0.79,1015.84,2.68,133.0,0.26,8.37
6892,31.96121,2016-10-23 12:00:00,12,6,10,5,0.0,0.0,64.41,64.41,53.64,0.68,1015.41,6.46,169.0,0.19,8.37
6893,34.87438,2016-10-23 13:00:00,13,6,10,5,0.0,0.0,65.75,65.75,54.37,0.67,1014.84,3.46,189.0,0.17,7.73
6894,35.17915,2016-10-23 14:00:00,14,6,10,5,0.0,0.0,66.64,66.64,54.28,0.64,1014.18,2.26,212.0,0.17,8.27
6895,27.12838,2016-10-23 15:00:00,15,6,10,12,0.0,0.0,67.31,67.31,54.18,0.63,1013.98,2.76,206.0,0.25,8.81
6896,16.91566,2016-10-23 16:00:00,16,6,10,5,0.0,0.0,66.85,66.85,54.98,0.66,1013.99,1.84,200.0,0.06,8.37
6897,14.52736,2016-10-23 17:00:00,17,6,10,5,0.0,0.0,64.42,64.42,55.36,0.72,1014.02,0.85,277.0,0.0,8.22
6898,17.87025,2016-10-23 18:00:00,18,6,10,5,0.0,0.0,62.76,62.76,57.15,0.82,1014.14,0.87,101.0,0.08,7.73
6899,24.20942,2016-10-23 19:00:00,19,6,10,5,0.0,0.0,61.44,61.44,57.08,0.86,1014.42,2.12,149.0,0.0,8.27
6900,25.62982,2016-10-23 20:00:00,20,6,10,12,0.0,0.0,60.89,60.89,57.04,0.87,1015.19,3.96,171.0,0.31,8.37
6901,27.20831,2016-10-23 21:00:00,21,6,10,12,0.0,0.0,59.76,59.76,56.49,0.89,1015.68,4.93,175.0,0.28,7.73
6902,31.22444,2016-10-23 22:00:00,22,6,10,12,0.0,0.0,59.14,59.14,56.51,0.91,1015.79,3.96,202.0,0.29,7.73
6903,34.9899,2016-10-23 23:00:00,23,6,10,12,0.0,0.0,58.19,58.19,55.61,0.91,1016.05,5.25,176.0,0.28,7.29
6904,43.97406,2016-10-24 00:00:00,0,0,10,5,0.0,0.0,58.4,58.4,55.97,0.92,1016.05,6.87,181.0,0.0,7.83
6905,56.6425,2016-10-24 01:00:00,1,0,10,12,0.0,0.0,59.13,59.13,54.8,0.86,1015.97,7.36,168.0,0.31,7.79
6906,56.70122,2016-10-24 02:00:00,2,0,10,12,0.0,0.0,59.89,59.89,55.98,0.87,1016.02,6.4,189.0,0.31,10.0
6907,47.07317,2016-10-24 03:00:00,3,0,10,12,0.0,0.0,60.55,60.55,55.36,0.83,1016.05,6.23,171.0,0.31,10.0
6908,41.21921,2016-10-24 04:00:00,4,0,10,5,0.0,0.0,60.15,60.15,54.49,0.82,1015.97,5.69,153.0,0.2,10.0
6909,37.69776,2016-10-24 05:00:00,5,0,10,5,0.0,0.0,60.06,60.06,54.58,0.82,1016.1,4.86,166.0,0.02,10.0
6910,33.02844,2016-10-24 06:00:00,6,0,10,5,0.0,0.0,60.29,60.29,54.58,0.81,1016.73,6.21,177.0,0.0,10.0
6911,27.52478,2016-10-24 07:00:00,7,0,10,5,0.0,0.0,59.25,59.25,54.94,0.86,1016.89,6.11,156.0,0.0,10.0
6912,26.14441,2016-10-24 08:00:00,8,0,10,12,0.0,0.0,60.4,60.4,54.82,0.82,1017.34,6.06,139.0,0.31,9.51
