Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly) 
 07/10  18:00:00,0.989425895,0.902339457,0,0,0,0,0,0.088661244,0.018369607,0.383153985,0.453893059,0.871073575
 07/10  19:00:00,1.003166106,0.920934588,0,0,0,0,0,0.169010519,0.035017068,0.315283627,0.468506891,0.888662049
 07/10  20:00:00,1.150011431,0.856615134,0,0,0,0,0,0.304773029,0.063145539,0.282131328,0.484613535,0.823233108
 07/10  21:00:00,1.287678902,0.77485397,0,0,0,0,0,0.440535539,0.09127401,0.267221753,0.4732996,0.742251292
 07/10  22:00:00,1.086389159,0.643619153,0,0,0,0,0,0.3684983,0.076348694,0.216614016,0.409580148,0.615405713
 07/10  23:00:00,0.826025536,0.503641945,0,0,0,0,0,0.254901084,0.052812636,0.147046288,0.355917528,0.47912499
 07/10  24:00:00,0.568273155,0.355077342,0,0,0,0,0,0.132991831,0.027554418,0.097980898,0.294398008,0.334798087
 07/11  01:00:00,0.466964977,0.288558651,0,0,0,0,0,0.080349276,0.016647461,0.083557222,0.271063018,0.269886798
 07/11  02:00:00,0.418534769,0.271610099,0,0,0,0,0,0.05264261,0.010906956,0.071716944,0.267920258,0.253154731
 07/11  03:00:00,0.407273991,0.278084975,0,0,0,0,0,0.05264261,0.010906956,0.064227478,0.264148947,0.25988939
 07/11  04:00:00,0.407683914,0.369201559,0,0.037901408,0.001014828,0.001014828,0.001014828,0.05264261,0.010906956,0.073600834,0.254170685,0.313791906
 07/11  05:00:00,0.454647239,0.690144051,0,0.123640836,0.003310542,0.003310542,0.003310542,0.055413276,0.011481007,0.085460359,0.283634056,0.546965422
 07/11  06:00:00,0.577494344,1.187819842,0,0.184920597,0.004951336,0.004951336,0.004951336,0.077578597,0.016073408,0.135831743,0.32771126,0.980325246
 07/11  07:00:00,0.741721171,1.123033983,0,0,0,0,0,0.127450542,0.026406311,0.209298552,0.348217767,1.099047418
 07/11  08:00:00,0.696713785,1.087481604,0,0,0,0,0,0.096973212,0.020091767,0.269902798,0.294398008,1.067202348
 07/11  09:00:00,0.660308595,0.988410887,0,0,0,0,0,0.05264261,0.010906956,0.330854517,0.250556511,0.9711516
 07/11  10:00:00,0.672081855,0.874887889,0,0,0,0,0,0.044330622,0.009184805,0.346769243,0.256449186,0.857222692
 07/11  11:00:00,0.686460273,0.772883241,0,0,0,0,0,0.044330622,0.009184805,0.361069092,0.256527755,0.755212632
 07/11  12:00:00,0.671596988,0.69266466,0,0,0,0,0,0.044330622,0.009184805,0.350527101,0.25220646,0.675291719
 07/11  13:00:00,0.649236215,0.645367557,0,0,0,0,0,0.044330622,0.009184805,0.31944517,0.260927618,0.62739387
 07/11  14:00:00,0.639114792,0.599694075,0,0,0,0,0,0.044330622,0.009184805,0.294631346,0.275620019,0.580708318
 07/11  15:00:00,0.661349142,0.605160884,0,0,0,0,0,0.044330622,0.009184805,0.301544743,0.290940973,0.585119762
 07/11  16:00:00,0.759800452,0.664232016,0,0,0,0,0,0.047101287,0.009758855,0.34346013,0.344132179,0.640526881
 07/11  17:00:00,0.920630413,0.788190997,0,0,0,0,0,0.055413276,0.011481007,0.420322531,0.418065599,0.759393047
 07/11  18:00:00,0.989425895,0.900227019,0,0,0,0,0,0.088661244,0.018369607,0.383153985,0.453893059,0.868961137
 07/11  19:00:00,1.003166106,0.91859001,0,0,0,0,0,0.169010519,0.035017068,0.315283627,0.468506891,0.886317472
 07/11  20:00:00,1.150011431,0.854093309,0,0,0,0,0,0.304773029,0.063145539,0.282131328,0.484613535,0.820711283
 07/11  21:00:00,1.287678902,0.774065266,0,0,0,0,0,0.440535539,0.09127401,0.267221753,0.4732996,0.741462588
 07/11  22:00:00,1.086389159,0.64423354,0,0,0,0,0,0.3684983,0.076348694,0.216614016,0.409580148,0.6160201
 07/11  23:00:00,0.826025536,0.505326935,0,0,0,0,0,0.254901084,0.052812636,0.147046288,0.355917528,0.480809981
 07/11  24:00:00,0.568273155,0.357819305,0,0,0,0,0,0.132991831,0.027554418,0.097980898,0.294398008,0.337540049
 07/12  01:00:00,0.466964977,0.29164546,0,0,0,0,0,0.080349276,0.016647461,0.083557222,0.271063018,0.272973607
 07/12  02:00:00,0.425601629,0.538715545,0,0.263930365,0.00706686,0.00706686,0.00706686,0.05264261,0.010906956,0.071716944,0.267920258,0.256329813
 07/12  03:00:00,0.425516236,0.961241513,0,0.681304322,0.018242245,0.018242245,0.018242245,0.05264261,0.010906956,0.064227478,0.264148947,0.261741606
 07/12  04:00:00,0.434754868,1.381078528,0,1.048936968,0.028085783,0.028085783,0.028085783,0.05264261,0.010906956,0.073600834,0.254170685,0.314633315
 07/12  05:00:00,0.48311949,1.753239992,0,1.187011457,0.031782793,0.031782793,0.031782793,0.055413276,0.011481007,0.085460359,0.283634056,0.546690741
 07/12  06:00:00,0.608595062,2.348955545,0,1.346458181,0.036052054,0.036052054,0.036052054,0.077578597,0.016073408,0.135831743,0.32771126,0.979923365
 07/12  07:00:00,0.767751202,2.094940137,0,0.972159526,0.026030031,0.026030031,0.026030031,0.127450542,0.026406311,0.209298552,0.348217767,1.098794045
 07/12  08:00:00,0.716976301,1.844213366,0,0.75675661,0.020262516,0.020262516,0.020262516,0.096973212,0.020091767,0.269902798,0.294398008,1.0671775
 07/12  09:00:00,0.672698485,1.451588242,0,0.462732807,0.01238989,0.01238989,0.01238989,0.05264261,0.010906956,0.330854517,0.250556511,0.971596149
 07/12  10:00:00,0.676369397,1.036477848,0,0.160129454,0.004287542,0.004287542,0.004287542,0.044330622,0.009184805,0.346769243,0.256449186,0.858683197
 07/12  11:00:00,0.686460273,0.774737683,0,0,0,0,0,0.044330622,0.009184805,0.361069092,0.256527755,0.757067075
 07/12  12:00:00,0.671596988,0.694173652,0,0,0,0,0,0.044330622,0.009184805,0.350527101,0.25220646,0.676800711
 07/12  13:00:00,0.649236215,0.647574344,0,0,0,0,0,0.044330622,0.009184805,0.31944517,0.260927618,0.629600656
 07/12  14:00:00,0.639114792,0.600651255,0,0,0,0,0,0.044330622,0.009184805,0.294631346,0.275620019,0.581665499
 07/12  15:00:00,0.661349142,0.606105845,0,0,0,0,0,0.044330622,0.009184805,0.301544743,0.290940973,0.586064723
 07/12  16:00:00,0.759800452,0.664526102,0,0,0,0,0,0.047101287,0.009758855,0.34346013,0.344132179,0.640820967
 07/12  17:00:00,0.920630413,0.788710588,0,0,0,0,0,0.055413276,0.011481007,0.420322531,0.418065599,0.759912637
 07/12  18:00:00,0.989425895,0.900692356,0,0,0,0,0,0.088661244,0.018369607,0.383153985,0.453893059,0.869426473
 07/12  19:00:00,1.003166106,0.919009221,0,0,0,0,0,0.169010519,0.035017068,0.315283627,0.468506891,0.886736682
 07/12  20:00:00,1.150011431,0.854853896,0,0,0,0,0,0.304773029,0.063145539,0.282131328,0.484613535,0.821471871
 07/12  21:00:00,1.287678902,0.774577931,0,0,0,0,0,0.440535539,0.09127401,0.267221753,0.4732996,0.741975252
 07/12  22:00:00,1.086389159,0.643015774,0,0,0,0,0,0.3684983,0.076348694,0.216614016,0.409580148,0.614802334
 07/12  23:00:00,0.826025536,0.503159326,0,0,0,0,0,0.254901084,0.052812636,0.147046288,0.355917528,0.478642372
 07/12  24:00:00,0.568273155,0.355854017,0,0,0,0,0,0.132991831,0.027554418,0.097980898,0.294398008,0.335574761
 07/13  01:00:00,0.466964977,0.290693309,0,0,0,0,0,0.080349276,0.016647461,0.083557222,0.271063018,0.272021457
 07/13  02:00:00,0.421486174,0.38505746,0,0.110227923,0.002951405,0.002951405,0.002951405,0.05264261,0.010906956,0.071716944,0.267920258,0.256374169
 07/13  03:00:00,0.420771098,0.783974689,0,0.504084723,0.013497107,0.013497107,0.013497107,0.05264261,0.010906956,0.064227478,0.264148947,0.26169438
 07/13  04:00:00,0.432708325,1.304613015,0,0.972503446,0.026039239,0.026039239,0.026039239,0.05264261,0.010906956,0.073600834,0.254170685,0.314601325
 07/13  05:00:00,0.48278858,1.740784083,0,1.174652751,0.031451882,0.031451882,0.031451882,0.055413276,0.011481007,0.085460359,0.283634056,0.546593538
 07/13  06:00:00,0.608421843,2.342153037,0,1.339988894,0.035878836,0.035878836,0.035878836,0.077578597,0.016073408,0.135831743,0.32771126,0.979590144
 07/13  07:00:00,0.767395403,2.081261764,0,0.958871277,0.025674231,0.025674231,0.025674231,0.127450542,0.026406311,0.209298552,0.348217767,1.098403922
 07/13  08:00:00,0.716249825,1.816706473,0,0.729624465,0.01953604,0.01953604,0.01953604,0.096973212,0.020091767,0.269902798,0.294398008,1.066802752
 07/13  09:00:00,0.666968529,1.23725748,0,0.248732642,0.006659934,0.006659934,0.006659934,0.05264261,0.010906956,0.330854517,0.250556511,0.971265552
 07/13  10:00:00,0.672081855,0.875489668,0,0,0,0,0,0.044330622,0.009184805,0.346769243,0.256449186,0.857824471
 07/13  11:00:00,0.686460273,0.772672954,0,0,0,0,0,0.044330622,0.009184805,0.361069092,0.256527755,0.755002345
 07/13  12:00:00,0.671596988,0.691586637,0,0,0,0,0,0.044330622,0.009184805,0.350527101,0.25220646,0.674213696
 07/13  13:00:00,0.649236215,0.643065731,0,0,0,0,0,0.044330622,0.009184805,0.31944517,0.260927618,0.625092043
 07/13  14:00:00,0.639114792,0.594933681,0,0,0,0,0,0.044330622,0.009184805,0.294631346,0.275620019,0.575947924
 07/13  15:00:00,0.661349142,0.601070109,0,0,0,0,0,0.044330622,0.009184805,0.301544743,0.290940973,0.581028987
 07/13  16:00:00,0.759800452,0.655539724,0,0,0,0,0,0.047101287,0.009758855,0.34346013,0.344132179,0.631834589
 07/13  17:00:00,0.920630413,0.77882674,0,0,0,0,0,0.055413276,0.011481007,0.420322531,0.418065599,0.75002879
 07/13  18:00:00,0.989425895,0.890461854,0,0,0,0,0,0.088661244,0.018369607,0.383153985,0.453893059,0.859195972
 07/13  19:00:00,1.003166106,0.908593273,0,0,0,0,0,0.169010519,0.035017068,0.315283627,0.468506891,0.876320735
 07/13  20:00:00,1.150011431,0.844128926,0,0,0,0,0,0.304773029,0.063145539,0.282131328,0.484613535,0.810746901
 07/13  21:00:00,1.287678902,0.76395623,0,0,0,0,0,0.440535539,0.09127401,0.267221753,0.4732996,0.731353551
 07/13  22:00:00,1.086389159,0.634146074,0,0,0,0,0,0.3684983,0.076348694,0.216614016,0.409580148,0.605932634
 07/13  23:00:00,0.826025536,0.495749502,0,0,0,0,0,0.254901084,0.052812636,0.147046288,0.355917528,0.471232547
 07/13  24:00:00,0.568273155,0.349023859,0,0,0,0,0,0.132991831,0.027554418,0.097980898,0.294398008,0.328744603
 07/14  01:00:00,0.466964977,0.284482827,0,0,0,0,0,0.080349276,0.016647461,0.083557222,0.271063018,0.265810974
 07/14  02:00:00,0.418534769,0.269577199,0,0,0,0,0,0.05264261,0.010906956,0.071716944,0.267920258,0.251121832
 07/14  03:00:00,0.407273991,0.276636349,0,0,0,0,0,0.05264261,0.010906956,0.064227478,0.264148947,0.258440764
 07/14  04:00:00,0.409866911,0.451396506,0,0.119431161,0.003197826,0.003197826,0.003197826,0.05264261,0.010906956,0.073600834,0.254170685,0.3144571
 07/14  05:00:00,0.460664288,0.91442318,0,0.348363227,0.00932759,0.00932759,0.00932759,0.055413276,0.011481007,0.085460359,0.283634056,0.546522159
 07/14  06:00:00,0.586298496,1.515614714,0,0.513734655,0.013755488,0.013755488,0.013755488,0.077578597,0.016073408,0.135831743,0.32771126,0.979306059
 07/14  07:00:00,0.748536945,1.376580423,0,0.254552863,0.006815773,0.006815773,0.006815773,0.127450542,0.026406311,0.209298552,0.348217767,1.098040994
 07/14  08:00:00,0.700245187,1.218616598,0,0.131889425,0.003531402,0.003531402,0.003531402,0.096973212,0.020091767,0.269902798,0.294398008,1.066447918
 07/14  09:00:00,0.660308595,0.986932074,0,0,0,0,0,0.05264261,0.010906956,0.330854517,0.250556511,0.969672788
 07/14  10:00:00,0.672081855,0.872118236,0,0,0,0,0,0.044330622,0.009184805,0.346769243,0.256449186,0.854453039
 07/14  11:00:00,0.686460273,0.769623795,0,0,0,0,0,0.044330622,0.009184805,0.361069092,0.256527755,0.751953187
 07/14  12:00:00,0.671596988,0.688675739,0,0,0,0,0,0.044330622,0.009184805,0.350527101,0.25220646,0.671302797
 07/14  13:00:00,0.649236215,0.640096529,0,0,0,0,0,0.044330622,0.009184805,0.31944517,0.260927618,0.622122841
 07/14  14:00:00,0.639114792,0.592707179,0,0,0,0,0,0.044330622,0.009184805,0.294631346,0.275620019,0.573721422
 07/14  15:00:00,0.661349142,0.597187256,0,0,0,0,0,0.044330622,0.009184805,0.301544743,0.290940973,0.577146134
 07/14  16:00:00,0.759800452,0.654287384,0,0,0,0,0,0.047101287,0.009758855,0.34346013,0.344132179,0.630582249
 07/14  17:00:00,0.920630413,0.775855314,0,0,0,0,0,0.055413276,0.011481007,0.420322531,0.418065599,0.747057364
 07/14  18:00:00,0.989425895,0.887159024,0,0,0,0,0,0.088661244,0.018369607,0.383153985,0.453893059,0.855893142
 07/14  19:00:00,1.003166106,0.904734548,0,0,0,0,0,0.169010519,0.035017068,0.315283627,0.468506891,0.872462009
 07/14  20:00:00,1.150011431,0.841670478,0,0,0,0,0,0.304773029,0.063145539,0.282131328,0.484613535,0.808288453
 07/14  21:00:00,1.287678902,0.76421791,0,0,0,0,0,0.440535539,0.09127401,0.267221753,0.4732996,0.731615232
 07/14  22:00:00,1.086389159,0.635822461,0,0,0,0,0,0.3684983,0.076348694,0.216614016,0.409580148,0.60760902
 07/14  23:00:00,0.826025536,0.497367608,0,0,0,0,0,0.254901084,0.052812636,0.147046288,0.355917528,0.472850653
 07/14  24:00:00,0.568273155,0.35059329,0,0,0,0,0,0.132991831,0.027554418,0.097980898,0.294398008,0.330314034
 07/15  01:00:00,0.470912001,0.288549597,0,0,0,0,0,0.080349276,0.016647461,0.087504247,0.271063018,0.269877744
 07/15  02:00:00,0.421146008,0.26981986,0,0,0,0,0,0.05264261,0.010906956,0.074328183,0.267920258,0.251364493
 07/15  03:00:00,0.408639395,0.276747733,0,0,0,0,0,0.05264261,0.010906956,0.065592882,0.264148947,0.258552148
 07/15  04:00:00,0.409340241,0.337400538,0,0,0,0,0,0.05264261,0.010906956,0.076271989,0.254170685,0.319892293
 07/15  05:00:00,0.45543339,0.592420738,0,0,0,0,0,0.055413276,0.011481007,0.089557052,0.283634056,0.572882944
 07/15  06:00:00,0.58316852,1.069580966,0,0,0,0,0,0.077578597,0.016073408,0.146457255,0.32771126,1.047006967
 07/15  07:00:00,0.762882533,1.204587825,0,0,0,0,0,0.127450542,0.026406311,0.230459914,0.348217767,1.18060126
 07/15  08:00:00,0.729151086,1.172521001,0,0,0,0,0,0.096973212,0.020091767,0.302340099,0.294398008,1.152241745
 07/15  09:00:00,0.705339654,1.064765543,0,0,0,0,0,0.05264261,0.010906956,0.375885576,0.250556511,1.047506257
 07/15  10:00:00,0.722998084,0.937447355,0,0,0,0,0,0.044330622,0.009184805,0.397685472,0.256449186,0.919782158
 07/15  11:00:00,0.738949032,0.822537657,0,0,0,0,0,0.044330622,0.009184805,0.413557851,0.256527755,0.804867049
 07/15  12:00:00,0.719407494,0.733113017,0,0,0,0,0,0.044330622,0.009184805,0.398337607,0.25220646,0.715740076
 07/15  13:00:00,0.692824247,0.676823817,0,0,0,0,0,0.044330622,0.009184805,0.363033203,0.260927618,0.658850129
 07/15  14:00:00,0.678240364,0.62376696,0,0,0,0,0,0.044330622,0.009184805,0.333756918,0.275620019,0.604781203
 07/15  15:00:00,0.698408115,0.62747295,0,0,0,0,0,0.044330622,0.009184805,0.338603716,0.290940973,0.607431828
 07/15  16:00:00,0.795718371,0.693190866,0,0,0,0,0,0.047101287,0.009758855,0.37937805,0.344132179,0.669485731
 07/15  17:00:00,0.955982343,0.823336622,0,0,0,0,0,0.055413276,0.011481007,0.455674461,0.418065599,0.794538671
 07/15  18:00:00,1.02373621,0.952566749,0,0,0,0,0,0.088661244,0.018369607,0.417464301,0.453893059,0.921300867
 07/15  19:00:00,1.03741086,0.979545179,0,0,0,0,0,0.169010519,0.035017068,0.349528381,0.468506891,0.94727264
 07/15  20:00:00,1.184866801,0.910859976,0,0,0,0,0,0.304773029,0.063145539,0.316986698,0.484613535,0.87747795
 07/15  21:00:00,1.32328576,0.817604198,0,0,0,0,0,0.440535539,0.09127401,0.302828611,0.4732996,0.785001519
 07/15  22:00:00,1.114682371,0.673537841,0,0,0,0,0,0.3684983,0.076348694,0.244907228,0.409580148,0.645324401
 07/15  23:00:00,0.841560381,0.514910985,0,0,0,0,0,0.254901084,0.052812636,0.162581134,0.355917528,0.49039403
 07/15  24:00:00,0.574846838,0.347053459,0,0,0,0,0,0.132991831,0.027554418,0.104554582,0.294398008,0.326774203
 07/16  01:00:00,0.470912001,0.276603068,0,0,0,0,0,0.080349276,0.016647461,0.087504247,0.271063018,0.257931215
 07/16  02:00:00,0.421146008,0.259778767,0,0,0,0,0,0.05264261,0.010906956,0.074328183,0.267920258,0.241323399
 07/16  03:00:00,0.408639395,0.267155138,0,0,0,0,0,0.05264261,0.010906956,0.065592882,0.264148947,0.248959553
 07/16  04:00:00,0.409340241,0.32825751,0,0,0,0,0,0.05264261,0.010906956,0.076271989,0.254170685,0.310749266
 07/16  05:00:00,0.45543339,0.583194226,0,0,0,0,0,0.055413276,0.011481007,0.089557052,0.283634056,0.563656432
 07/16  06:00:00,0.58316852,1.060084388,0,0,0,0,0,0.077578597,0.016073408,0.146457255,0.32771126,1.037510389
 07/16  07:00:00,0.762882533,1.194847079,0,0,0,0,0,0.127450542,0.026406311,0.230459914,0.348217767,1.170860513
 07/16  08:00:00,0.729151086,1.162948444,0,0,0,0,0,0.096973212,0.020091767,0.302340099,0.294398008,1.142669188
 07/16  09:00:00,0.705339654,1.055086891,0,0,0,0,0,0.05264261,0.010906956,0.375885576,0.250556511,1.037827605
 07/16  10:00:00,0.722998084,0.927086719,0,0,0,0,0,0.044330622,0.009184805,0.397685472,0.256449186,0.909421522
 07/16  11:00:00,0.738949032,0.812512438,0,0,0,0,0,0.044330622,0.009184805,0.413557851,0.256527755,0.794841829
 07/16  12:00:00,0.719407494,0.723312405,0,0,0,0,0,0.044330622,0.009184805,0.398337607,0.25220646,0.705939464
 07/16  13:00:00,0.692824247,0.667274341,0,0,0,0,0,0.044330622,0.009184805,0.363033203,0.260927618,0.649300653
 07/16  14:00:00,0.678240364,0.614320291,0,0,0,0,0,0.044330622,0.009184805,0.333756918,0.275620019,0.595334535
 07/16  15:00:00,0.698408115,0.617026316,0,0,0,0,0,0.044330622,0.009184805,0.338603716,0.290940973,0.596985194
 07/16  16:00:00,0.795718371,0.683741043,0,0,0,0,0,0.047101287,0.009758855,0.37937805,0.344132179,0.660035909
 07/16  17:00:00,0.955982343,0.813424017,0,0,0,0,0,0.055413276,0.011481007,0.455674461,0.418065599,0.784626067
 07/16  18:00:00,1.02373621,0.942742635,0,0,0,0,0,0.088661244,0.018369607,0.417464301,0.453893059,0.911476753
 07/16  19:00:00,1.03741086,0.97063467,0,0,0,0,0,0.169010519,0.035017068,0.349528381,0.468506891,0.938362131
 07/16  20:00:00,1.184866801,0.902134155,0,0,0,0,0,0.304773029,0.063145539,0.316986698,0.484613535,0.86875213
 07/16  21:00:00,1.32328576,0.809190934,0,0,0,0,0,0.440535539,0.09127401,0.302828611,0.4732996,0.776588255
 07/16  22:00:00,1.114682371,0.665510284,0,0,0,0,0,0.3684983,0.076348694,0.244907228,0.409580148,0.637296844
 07/16  23:00:00,0.841560381,0.507225402,0,0,0,0,0,0.254901084,0.052812636,0.162581134,0.355917528,0.482708448
 07/16  24:00:00,0.574846838,0.339671855,0,0,0,0,0,0.132991831,0.027554418,0.104554582,0.294398008,0.3193926
 07/17  01:00:00,0.466964977,0.268768236,0,0,0,0,0,0.080349276,0.016647461,0.083557222,0.271063018,0.250096383
 07/17  02:00:00,0.418534769,0.252324144,0,0,0,0,0,0.05264261,0.010906956,0.071716944,0.267920258,0.233868777
 07/17  03:00:00,0.407273991,0.257267235,0,0,0,0,0,0.05264261,0.010906956,0.064227478,0.264148947,0.23907165
 07/17  04:00:00,0.406669085,0.311666988,0,0,0,0,0,0.05264261,0.010906956,0.073600834,0.254170685,0.294158743
 07/17  05:00:00,0.451336698,0.546735246,0,0,0,0,0,0.055413276,0.011481007,0.085460359,0.283634056,0.527197452
 07/17  06:00:00,0.572543008,0.986216793,0,0,0,0,0,0.077578597,0.016073408,0.135831743,0.32771126,0.963642794
 07/17  07:00:00,0.741721171,1.106144832,0,0,0,0,0,0.127450542,0.026406311,0.209298552,0.348217767,1.082158266
 07/17  08:00:00,0.696713785,1.069866471,0,0,0,0,0,0.096973212,0.020091767,0.269902798,0.294398008,1.049587215
 07/17  09:00:00,0.660308595,0.96865112,0,0,0,0,0,0.05264261,0.010906956,0.330854517,0.250556511,0.951391834
 07/17  10:00:00,0.672081855,0.853281198,0,0,0,0,0,0.044330622,0.009184805,0.346769243,0.256449186,0.835616002
 07/17  11:00:00,0.686460273,0.751003448,0,0,0,0,0,0.044330622,0.009184805,0.361069092,0.256527755,0.73333284
 07/17  12:00:00,0.671596988,0.669853477,0,0,0,0,0,0.044330622,0.009184805,0.350527101,0.25220646,0.652480536
 07/17  13:00:00,0.649236215,0.620833565,0,0,0,0,0,0.044330622,0.009184805,0.31944517,0.260927618,0.602859877
 07/17  14:00:00,0.639114792,0.572169231,0,0,0,0,0,0.044330622,0.009184805,0.294631346,0.275620019,0.553183475
 07/17  15:00:00,0.661349142,0.57616417,0,0,0,0,0,0.044330622,0.009184805,0.301544743,0.290940973,0.556123048
 07/17  16:00:00,0.759800452,0.632671145,0,0,0,0,0,0.047101287,0.009758855,0.34346013,0.344132179,0.60896601
 07/17  17:00:00,0.920630413,0.752427632,0,0,0,0,0,0.055413276,0.011481007,0.420322531,0.418065599,0.723629682
 07/17  18:00:00,0.989425895,0.864618944,0,0,0,0,0,0.088661244,0.018369607,0.383153985,0.453893059,0.833353062
 07/17  19:00:00,1.003166106,0.882401852,0,0,0,0,0,0.169010519,0.035017068,0.315283627,0.468506891,0.850129313
 07/17  20:00:00,1.150011431,0.817809982,0,0,0,0,0,0.304773029,0.063145539,0.282131328,0.484613535,0.784427956
 07/17  21:00:00,1.287678902,0.739424107,0,0,0,0,0,0.440535539,0.09127401,0.267221753,0.4732996,0.706821428
 07/17  22:00:00,1.086389159,0.614254948,0,0,0,0,0,0.3684983,0.076348694,0.216614016,0.409580148,0.586041507
 07/17  23:00:00,0.826025536,0.480454848,0,0,0,0,0,0.254901084,0.052812636,0.147046288,0.355917528,0.455937893
 07/17  24:00:00,0.568273155,0.335177754,0,0,0,0,0,0.132991831,0.027554418,0.097980898,0.294398008,0.314898498
 07/18  01:00:00,0.466964977,0.26589011,0,0,0,0,0,0.080349276,0.016647461,0.083557222,0.271063018,0.247218258
 07/18  02:00:00,0.418534769,0.247457432,0,0,0,0,0,0.05264261,0.010906956,0.071716944,0.267920258,0.229002064
 07/18  03:00:00,0.407273991,0.255209371,0,0,0,0,0,0.05264261,0.010906956,0.064227478,0.264148947,0.237013786
 07/18  04:00:00,0.406669085,0.309970225,0,0,0,0,0,0.05264261,0.010906956,0.073600834,0.254170685,0.292461981
