,time,lmp_value,hour,day,month,summary,precipIntensity,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windBearing,cloudCover,visibility
4203,2016-07-03 11:00:00,27.5059,11,6,7,Clear,0.0,65.81,65.81,53.98,0.66,1018.78,1.63,212.0,0.2,10.0
4204,2016-07-03 12:00:00,25.94278,12,6,7,Clear,0.0,69.37,69.37,53.99,0.58,1018.46,4.82,317.0,0.21,10.0
4205,2016-07-03 13:00:00,23.49268,13,6,7,Clear,0.0,69.55,69.55,54.09,0.58,1018.2,6.97,280.0,0.21,10.0
4206,2016-07-03 14:00:00,20.19736,14,6,7,Clear,0.0,71.13,71.13,53.33,0.53,1017.87,8.22,309.0,0.04,9.9
4207,2016-07-03 15:00:00,20.55004,15,6,7,Clear,0.0,71.45,71.45,53.32,0.53,1017.51,8.45,277.0,0.04,9.9
4208,2016-07-03 16:00:00,21.46718,16,6,7,Clear,0.0,71.15,71.15,53.6,0.54,1017.3,9.04,318.0,0.0,9.77
4209,2016-07-03 17:00:00,22.91174,17,6,7,Clear,0.0,69.15,69.15,52.96,0.56,1017.08,10.64,304.0,0.0,9.77
4210,2016-07-03 18:00:00,22.07113,18,6,7,Clear,0.0,66.88,66.88,52.47,0.6,1016.76,10.98,298.0,0.0,9.77
4211,2016-07-03 19:00:00,23.95978,19,6,7,Clear,0.0,64.95,64.95,52.56,0.64,1016.8,9.29,306.0,0.0,10.0
4212,2016-07-03 20:00:00,27.10085,20,6,7,Clear,0.0,61.98,61.98,52.62,0.71,1016.99,8.53,310.0,0.0,9.9
4213,2016-07-03 21:00:00,28.1676,21,6,7,Clear,0.0,59.78,59.78,53.08,0.78,1017.07,6.45,303.0,0.0,10.0
4214,2016-07-03 22:00:00,28.69645,22,6,7,Clear,0.0,58.28,58.28,52.89,0.82,1017.52,4.73,322.0,0.0,10.0
4215,2016-07-03 23:00:00,32.08166,23,6,7,Clear,0.0,57.77,57.77,52.75,0.83,1017.81,4.22,321.0,0.0,10.0
4216,2016-07-04 00:00:00,36.34344,0,0,7,Clear,0.0,56.52,56.52,52.37,0.86,1017.71,4.05,330.0,0.0,9.9
4217,2016-07-04 01:00:00,42.62643,1,0,7,Clear,0.0,55.59,55.59,52.47,0.89,1017.62,3.87,353.0,0.0,9.9
4218,2016-07-04 02:00:00,47.78988,2,0,7,Clear,0.0,55.82,55.82,52.5,0.89,1017.5,3.34,349.0,0.04,10.0
4219,2016-07-04 03:00:00,48.01536,3,0,7,Clear,0.0,54.48,54.48,51.52,0.9,1017.31,3.33,19.0,0.04,9.77
4220,2016-07-04 04:00:00,41.2265,4,0,7,Clear,0.0,53.94,53.94,50.84,0.89,1017.11,2.47,7.0,0.04,10.0
4221,2016-07-04 05:00:00,34.91953,5,0,7,Clear,0.0,52.83,52.83,50.5,0.92,1017.35,0.38,345.0,0.07,10.0
4222,2016-07-04 06:00:00,31.78532,6,0,7,Clear,0.0,54.04,54.04,50.66,0.88,1017.66,3.66,346.0,0.0,9.28
4223,2016-07-04 07:00:00,29.19785,7,0,7,Clear,0.0,54.97,54.97,52.87,0.93,1017.95,4.99,355.0,0.0,9.05
4224,2016-07-04 08:00:00,27.39233,8,0,7,Partly Cloudy,0.0,57.54,57.54,53.22,0.85,1018.15,2.99,338.0,0.26,8.81
4225,2016-07-04 09:00:00,26.98357,9,0,7,Partly Cloudy,0.0,59.53,59.53,53.49,0.8,1018.52,3.0,323.0,0.26,9.17
4226,2016-07-04 10:00:00,25.83888,10,0,7,Clear,0.0,62.53,62.53,53.47,0.72,1018.68,3.27,353.0,0.14,9.51
4227,2016-07-04 11:00:00,25.60191,11,0,7,Clear,0.0,65.29,65.29,52.86,0.64,1018.72,2.36,264.0,0.24,10.0
4228,2016-07-04 12:00:00,25.21244,12,0,7,Clear,0.0,66.53,66.53,52.97,0.62,1018.58,6.88,281.0,0.21,10.0
4229,2016-07-04 13:00:00,23.11761,13,0,7,Clear,0.0,68.81,68.81,52.64,0.56,1018.4,9.1,289.0,0.19,10.0
4230,2016-07-04 14:00:00,20.80541,14,0,7,Clear,0.0,69.24,69.24,52.49,0.55,1018.06,9.27,299.0,0.21,10.0
4231,2016-07-04 15:00:00,18.79109,15,0,7,Clear,0.0,69.27,69.27,53.12,0.56,1017.77,11.24,308.0,0.0,10.0
4232,2016-07-04 16:00:00,20.61848,16,0,7,Clear,0.0,67.82,67.82,52.62,0.58,1017.33,12.34,298.0,0.04,10.0
4233,2016-07-04 17:00:00,21.14263,17,0,7,Clear,0.0,66.84,66.84,53.33,0.62,1016.91,12.11,299.0,0.04,10.0
4234,2016-07-04 18:00:00,22.56708,18,0,7,Clear,0.0,65.53,65.53,52.74,0.63,1016.28,10.01,314.0,0.04,9.9
4235,2016-07-04 19:00:00,23.78929,19,0,7,Clear,0.0,63.34,63.34,53.67,0.71,1016.14,11.42,307.0,0.17,9.9
4236,2016-07-04 20:00:00,24.84742,20,0,7,Clear,0.0,60.35,60.35,53.29,0.78,1016.24,9.19,314.0,0.04,10.0
4237,2016-07-04 21:00:00,25.78205,21,0,7,Clear,0.0,58.34,58.34,54.34,0.87,1016.5,8.35,315.0,0.0,10.0
4238,2016-07-04 22:00:00,26.98173,22,0,7,Clear,0.0,57.75,57.75,54.2,0.88,1016.84,6.71,320.0,0.0,10.0
4239,2016-07-04 23:00:00,30.15956,23,0,7,Mostly Cloudy,0.0,57.14,57.14,54.64,0.91,1017.2,6.01,328.0,0.69,10.0
4240,2016-07-05 00:00:00,34.40636,0,1,7,Clear,0.0,56.38,56.38,53.65,0.91,1017.16,6.56,335.0,0.0,10.0
4241,2016-07-05 01:00:00,39.73485,1,1,7,Clear,0.0,55.93,55.93,53.71,0.92,1017.01,6.16,326.0,0.0,10.0
4242,2016-07-05 02:00:00,46.17093,2,1,7,Clear,0.0,56.49,56.49,53.89,0.91,1016.92,5.41,313.0,0.0,10.0
4243,2016-07-05 03:00:00,44.32873,3,1,7,Clear,0.0,56.34,56.34,53.96,0.92,1016.79,5.15,317.0,0.0,9.8
4244,2016-07-05 04:00:00,37.13048,4,1,7,Clear,0.0,56.0,56.0,54.29,0.94,1016.56,4.36,327.0,0.0,8.18
4245,2016-07-05 05:00:00,33.9371,5,1,7,Overcast,0.0,55.97,55.97,54.35,0.94,1016.53,4.61,353.0,1.0,8.12
4246,2016-07-05 06:00:00,29.52561,6,1,7,Clear,0.0,55.83,55.83,54.18,0.94,1016.63,1.46,328.0,,5.36
4247,2016-07-05 07:00:00,27.0104,7,1,7,Clear,0.0,55.85,55.85,54.27,0.94,1017.0,2.29,296.0,,4.57
4248,2016-07-05 08:00:00,24.80446,8,1,7,Clear,0.0,56.58,56.58,54.61,0.93,1017.46,3.85,304.0,,4.69
4249,2016-07-05 09:00:00,24.07572,9,1,7,Clear,0.0,57.46,57.46,53.87,0.88,1017.9,4.8,299.0,0.0,5.51
4250,2016-07-05 10:00:00,23.85556,10,1,7,Clear,0.0,59.86,59.86,53.91,0.81,1017.82,4.14,309.0,0.0,9.05
4251,2016-07-05 11:00:00,24.79464,11,1,7,Mostly Cloudy,0.0,63.47,63.47,52.99,0.69,1017.82,5.63,304.0,0.63,9.77
4252,2016-07-05 12:00:00,27.03752,12,1,7,Clear,0.0,65.47,65.47,52.94,0.64,1017.54,6.4,295.0,0.0,9.51
4253,2016-07-05 13:00:00,29.92413,13,1,7,Clear,0.0,66.61,66.61,53.31,0.62,1017.14,8.83,278.0,0.0,9.9
4254,2016-07-05 14:00:00,27.75959,14,1,7,Clear,0.0,67.11,67.11,52.09,0.59,1016.73,11.34,294.0,0.0,10.0
4255,2016-07-05 15:00:00,26.3912,15,1,7,Clear,0.0,66.57,66.57,51.74,0.59,1016.4,11.47,304.0,0.0,10.0
4256,2016-07-05 16:00:00,26.97286,16,1,7,Clear,0.0,65.71,65.71,51.83,0.61,1016.05,13.43,313.0,0.01,10.0
4257,2016-07-05 17:00:00,28.21111,17,1,7,Clear,0.0,64.48,64.48,53.01,0.66,1015.75,12.6,300.0,0.19,9.68
4258,2016-07-05 18:00:00,27.83775,18,1,7,Clear,0.0,63.44,63.44,53.97,0.71,1015.33,9.92,309.0,0.21,9.65
4259,2016-07-05 19:00:00,28.14762,19,1,7,Partly Cloudy,0.0,61.04,61.04,53.7,0.77,1015.38,10.3,310.0,0.27,9.9
4260,2016-07-05 20:00:00,28.35887,20,1,7,Clear,0.0,58.6,58.6,53.11,0.82,1015.47,9.53,315.0,0.17,9.9
4261,2016-07-05 21:00:00,30.15634,21,1,7,Clear,0.0,57.28,57.28,54.1,0.89,1015.8,6.62,313.0,0.0,10.0
4262,2016-07-05 22:00:00,31.09923,22,1,7,Clear,0.0,57.01,57.01,53.76,0.89,1016.35,5.96,324.0,0.09,9.9
4263,2016-07-05 23:00:00,33.75793,23,1,7,Mostly Cloudy,0.0,56.19,56.19,53.85,0.92,1016.53,5.57,318.0,0.8,10.0
4264,2016-07-06 00:00:00,36.48027,0,2,7,Clear,0.0,56.23,56.23,53.99,0.92,1016.44,5.57,344.0,0.23,10.0
4265,2016-07-06 01:00:00,42.03148,1,2,7,Clear,0.0,55.93,55.93,53.82,0.93,1016.15,4.4,323.0,0.16,10.0
4266,2016-07-06 02:00:00,48.17545,2,2,7,Clear,0.0,55.49,55.49,53.22,0.92,1015.99,5.69,341.0,0.0,10.0
4267,2016-07-06 03:00:00,45.68218,3,2,7,Partly Cloudy,0.0,55.39,55.39,53.79,0.94,1015.96,6.55,321.0,0.31,7.83
4268,2016-07-06 04:00:00,40.89513,4,2,7,Clear,0.0,55.2,55.2,53.15,0.93,1015.76,7.09,311.0,,7.83
4269,2016-07-06 05:00:00,35.05016,5,2,7,Overcast,0.0,54.79,54.79,53.28,0.95,1016.04,5.95,320.0,1.0,7.0
4270,2016-07-06 06:00:00,30.36179,6,2,7,Clear,0.0,54.64,54.64,53.13,0.95,1016.31,5.33,320.0,,5.1
4271,2016-07-06 07:00:00,29.16399,7,2,7,Clear,0.0,54.67,54.67,53.07,0.94,1016.73,5.08,306.0,,4.67
4272,2016-07-06 08:00:00,26.00853,8,2,7,Clear,0.0,54.85,54.85,53.78,0.96,1017.2,1.97,298.0,,5.12
4273,2016-07-06 09:00:00,25.15922,9,2,7,Partly Cloudy,0.0,55.88,55.88,52.94,0.9,1017.83,4.44,297.0,0.31,8.49
4274,2016-07-06 10:00:00,24.66115,10,2,7,Clear,0.0,58.46,58.46,52.11,0.79,1017.74,3.9,273.0,0.0,10.0
4275,2016-07-06 11:00:00,25.13972,11,2,7,Partly Cloudy,0.0,60.5,60.5,51.93,0.73,1017.64,4.02,302.0,0.59,10.0
4276,2016-07-06 12:00:00,26.54193,12,2,7,Partly Cloudy,0.0,63.89,63.89,51.77,0.65,1017.21,7.58,287.0,0.27,10.0
4277,2016-07-06 13:00:00,27.92095,13,2,7,Clear,0.0,64.98,64.98,51.09,0.61,1017.04,9.13,296.0,0.2,9.9
4278,2016-07-06 14:00:00,26.75436,14,2,7,Clear,0.0,65.58,65.58,51.43,0.6,1016.67,11.54,297.0,0.2,10.0
4279,2016-07-06 15:00:00,25.61,15,2,7,Clear,0.0,65.81,65.81,51.18,0.59,1016.38,12.05,310.0,0.2,10.0
4280,2016-07-06 16:00:00,25.27142,16,2,7,Clear,0.0,65.15,65.15,51.44,0.61,1016.02,13.82,299.0,0.21,10.0
4281,2016-07-06 17:00:00,25.43116,17,2,7,Clear,0.0,63.95,63.95,51.68,0.64,1015.65,14.81,303.0,0.01,9.35
4282,2016-07-06 18:00:00,26.04548,18,2,7,Clear,0.0,62.31,62.31,52.37,0.7,1015.18,14.12,313.0,0.19,9.51
4283,2016-07-06 19:00:00,25.38471,19,2,7,Clear,0.0,60.65,60.65,52.67,0.75,1015.08,15.02,312.0,0.23,9.51
4284,2016-07-06 20:00:00,25.93099,20,2,7,Clear,0.0,58.71,58.71,52.89,0.81,1015.27,11.45,314.0,0.22,8.92
4285,2016-07-06 21:00:00,26.41624,21,2,7,Clear,0.0,56.67,56.67,53.31,0.89,1015.4,11.26,313.0,0.0,8.92
4286,2016-07-06 22:00:00,29.24142,22,2,7,Clear,0.0,56.22,56.22,53.25,0.9,1015.88,9.52,312.0,0.0,8.37
4287,2016-07-06 23:00:00,32.68151,23,2,7,Mostly Cloudy,0.0,55.94,55.94,53.63,0.92,1015.97,7.38,316.0,0.73,8.37
4288,2016-07-07 00:00:00,35.4766,0,3,7,Clear,0.0,55.65,55.65,53.51,0.93,1015.92,7.27,323.0,0.16,8.37
4289,2016-07-07 01:00:00,40.35353,1,3,7,Clear,0.0,55.94,55.94,53.36,0.91,1015.8,6.86,315.0,0.16,8.92
4290,2016-07-07 02:00:00,48.17329,2,3,7,Clear,0.0,55.85,55.85,53.25,0.91,1015.57,6.92,313.0,0.0,8.92
4291,2016-07-07 03:00:00,44.41337,3,3,7,Clear,0.0,55.18,55.18,52.85,0.92,1015.35,6.55,324.0,0.0,8.37
4292,2016-07-07 04:00:00,38.82796,4,3,7,Clear,0.0,55.06,55.06,53.21,0.93,1015.25,6.43,319.0,0.0,7.83
4293,2016-07-07 05:00:00,33.83068,5,3,7,Mostly Cloudy,0.0,54.76,54.76,53.2,0.94,1015.47,8.19,327.0,0.89,7.61
4294,2016-07-07 06:00:00,29.43298,6,3,7,Partly Cloudy,0.0,54.88,54.88,52.81,0.93,1015.84,7.18,311.0,0.31,6.75
4295,2016-07-07 07:00:00,28.62808,7,3,7,Partly Cloudy,0.0,54.73,54.73,53.68,0.96,1016.11,7.98,321.0,0.31,4.04
4296,2016-07-07 08:00:00,26.27402,8,3,7,Clear,0.0,55.19,55.19,53.99,0.96,1016.55,6.76,323.0,,4.6
4297,2016-07-07 09:00:00,25.83042,9,3,7,Partly Cloudy,0.0,56.67,56.67,53.87,0.9,1016.65,8.79,326.0,0.31,6.04
4298,2016-07-07 10:00:00,25.26209,10,3,7,Clear,0.0,59.35,59.35,53.37,0.81,1016.31,6.29,316.0,0.14,9.17
4299,2016-07-07 11:00:00,25.77177,11,3,7,Partly Cloudy,0.0,63.08,63.08,52.31,0.68,1016.15,5.1,3.0,0.25,9.65
4300,2016-07-07 12:00:00,26.99966,12,3,7,Clear,0.0,65.88,65.88,52.39,0.62,1015.99,9.35,294.0,0.05,9.17
4301,2016-07-07 13:00:00,27.64537,13,3,7,Clear,0.0,67.02,67.02,51.35,0.57,1016.01,13.33,304.0,0.24,9.61
4302,2016-07-07 14:00:00,27.03604,14,3,7,Clear,0.0,65.9,65.9,52.32,0.62,1016.11,15.21,300.0,0.21,9.65
4303,2016-07-07 15:00:00,25.69313,15,3,7,Clear,0.0,65.48,65.48,52.1,0.62,1016.14,15.11,318.0,0.04,9.9
4304,2016-07-07 16:00:00,25.09635,16,3,7,Clear,0.0,65.21,65.21,53.02,0.65,1015.85,10.95,308.0,0.19,9.9
4305,2016-07-07 17:00:00,25.16785,17,3,7,Clear,0.0,63.6,63.6,53.13,0.69,1015.24,11.59,306.0,0.19,10.0
4306,2016-07-07 18:00:00,25.59726,18,3,7,Clear,0.0,62.11,62.11,53.0,0.72,1014.97,12.56,311.0,0.22,10.0
4307,2016-07-07 19:00:00,25.60594,19,3,7,Clear,0.0,58.94,58.94,53.15,0.81,1015.11,13.34,316.0,0.22,10.0
4308,2016-07-07 20:00:00,25.33604,20,3,7,Clear,0.0,57.43,57.43,54.04,0.88,1015.32,11.62,320.0,0.0,8.81
4309,2016-07-07 21:00:00,26.53217,21,3,7,Clear,0.0,56.46,56.46,53.69,0.9,1015.54,9.11,317.0,0.12,9.51
4310,2016-07-07 22:00:00,28.42817,22,3,7,Clear,0.0,56.22,56.22,53.77,0.91,1016.1,7.88,316.0,0.0,8.45
4311,2016-07-07 23:00:00,30.36272,23,3,7,Mostly Cloudy,0.0,55.73,55.73,53.67,0.93,1016.62,9.14,306.0,0.82,9.34
4312,2016-07-08 00:00:00,33.8118,0,4,7,Clear,0.0,55.97,55.97,53.56,0.92,1016.43,8.67,318.0,0.0,9.79
4313,2016-07-08 01:00:00,39.58705,1,4,7,Clear,0.0,55.37,55.37,53.51,0.93,1016.11,7.78,328.0,0.0,9.8
4314,2016-07-08 02:00:00,47.31397,2,4,7,Clear,0.0,55.27,55.27,54.01,0.96,1015.88,7.83,340.0,0.0,9.86
4315,2016-07-08 03:00:00,42.79457,3,4,7,Clear,0.0,54.57,54.57,52.88,0.94,1015.98,8.22,319.0,0.0,9.0
4316,2016-07-08 04:00:00,38.81341,4,4,7,Clear,0.0,54.49,54.49,52.83,0.94,1016.01,7.28,328.0,0.15,8.24
4317,2016-07-08 05:00:00,33.48541,5,4,7,Mostly Cloudy,0.0,54.68,54.68,52.83,0.93,1016.1,9.37,328.0,0.93,6.52
4318,2016-07-08 06:00:00,30.65363,6,4,7,Partly Cloudy,0.0,54.05,54.05,53.04,0.96,1016.31,7.21,303.0,0.31,5.28
4319,2016-07-08 07:00:00,28.4812,7,4,7,Partly Cloudy,0.0,54.86,54.86,53.73,0.96,1016.59,4.2,356.0,0.31,4.82
4320,2016-07-08 08:00:00,26.60251,8,4,7,Clear,0.0,55.65,55.65,53.76,0.93,1016.93,4.55,342.0,,7.53
4321,2016-07-08 09:00:00,26.04403,9,4,7,Clear,0.0,56.88,56.88,52.89,0.86,1017.46,2.79,326.0,0.12,9.42
4322,2016-07-08 10:00:00,25.7044,10,4,7,Clear,0.0,59.46,59.46,52.88,0.79,1017.36,4.31,319.0,0.17,9.42
4323,2016-07-08 11:00:00,26.02865,11,4,7,Clear,0.0,62.26,62.26,52.58,0.71,1017.31,6.03,315.0,0.24,9.77
4324,2016-07-08 12:00:00,27.98787,12,4,7,Clear,0.0,64.53,64.53,53.28,0.67,1017.31,8.37,313.0,0.19,9.42
4325,2016-07-08 13:00:00,28.54007,13,4,7,Clear,0.0,66.04,66.04,52.72,0.62,1017.21,11.59,306.0,0.21,9.9
4326,2016-07-08 14:00:00,28.2192,14,4,7,Clear,0.0,65.53,65.53,52.1,0.62,1016.99,13.01,305.0,0.21,9.9
4327,2016-07-08 15:00:00,25.99152,15,4,7,Clear,0.0,66.1,66.1,52.52,0.62,1016.69,10.1,307.0,0.19,9.9
4328,2016-07-08 16:00:00,25.71591,16,4,7,Clear,0.0,66.21,66.21,52.48,0.61,1016.07,11.5,304.0,0.0,9.77
4329,2016-07-08 17:00:00,26.00414,17,4,7,Clear,0.0,64.96,64.96,52.66,0.64,1015.94,10.71,304.0,0.0,10.0
4330,2016-07-08 18:00:00,26.76451,18,4,7,Clear,0.0,63.26,63.26,53.24,0.7,1015.8,12.35,312.0,0.23,10.0
4331,2016-07-08 19:00:00,26.01727,19,4,7,Clear,0.0,60.14,60.14,54.05,0.8,1015.76,11.01,317.0,0.0,10.0
4332,2016-07-08 20:00:00,26.32082,20,4,7,Clear,0.0,58.38,58.38,54.67,0.87,1016.22,10.85,313.0,0.0,8.15
4333,2016-07-08 21:00:00,27.31585,21,4,7,Clear,0.0,56.96,56.96,55.11,0.94,1016.41,8.52,325.0,0.0,5.37
4334,2016-07-08 22:00:00,29.50435,22,4,7,Clear,0.0011,56.39,56.39,54.92,0.95,1016.79,7.95,324.0,0.0,6.69
4335,2016-07-08 23:00:00,31.90547,23,4,7,Mostly Cloudy,0.0,56.27,56.27,54.89,0.95,1017.1,7.14,340.0,0.73,5.98
4336,2016-07-09 00:00:00,34.7082,0,5,7,Clear,0.0,56.49,56.49,54.6,0.93,1016.87,9.78,340.0,0.0,9.48
4337,2016-07-09 01:00:00,40.98472,1,5,7,Clear,0.0,56.32,56.32,54.11,0.92,1016.46,7.44,346.0,0.14,10.0
4338,2016-07-09 02:00:00,45.4881,2,5,7,Clear,0.0,55.8,55.8,54.42,0.95,1016.31,3.51,352.0,0.0,7.6
4339,2016-07-09 03:00:00,43.87084,3,5,7,Clear,0.0,55.45,55.45,53.89,0.94,1016.08,4.82,332.0,0.14,4.37
4340,2016-07-09 04:00:00,36.51466,4,5,7,Clear,0.0,55.46,55.46,53.85,0.94,1016.16,5.19,326.0,0.0,5.1
4341,2016-07-09 05:00:00,34.10018,5,5,7,Mostly Cloudy,0.0,55.23,55.23,53.76,0.95,1016.53,2.49,333.0,0.87,4.56
4342,2016-07-09 06:00:00,30.49661,6,5,7,Clear,0.0011,55.31,55.31,54.41,0.97,1016.99,2.71,60.0,0.0,6.48
4343,2016-07-09 07:00:00,29.94797,7,5,7,Partly Cloudy,0.0,55.98,55.98,54.49,0.95,1017.52,2.4,358.0,0.28,8.36
4344,2016-07-09 08:00:00,28.35224,8,5,7,Clear,0.0,57.96,57.96,54.36,0.88,1018.06,3.11,343.0,0.18,9.51
4345,2016-07-09 09:00:00,27.88027,9,5,7,Clear,0.0,60.27,60.27,54.42,0.81,1017.95,6.47,334.0,0.22,9.51
4346,2016-07-09 10:00:00,26.4555,10,5,7,Clear,0.0,62.7,62.7,53.74,0.73,1018.05,5.56,300.0,0.0,9.41
4347,2016-07-09 11:00:00,26.66454,11,5,7,Partly Cloudy,0.0,65.91,65.91,54.12,0.66,1017.82,6.6,309.0,0.44,8.64
4348,2016-07-09 12:00:00,27.20405,12,5,7,Clear,0.0,70.24,70.24,52.89,0.54,1017.7,8.9,292.0,0.17,10.0
4349,2016-07-09 13:00:00,24.73294,13,5,7,Clear,0.0,69.36,69.36,53.74,0.58,1017.75,12.37,315.0,0.17,10.0
4350,2016-07-09 14:00:00,23.12635,14,5,7,Clear,0.0,68.55,68.55,53.47,0.59,1017.66,11.74,310.0,0.21,9.9
4351,2016-07-09 15:00:00,21.1295,15,5,7,Clear,0.0,68.48,68.48,54.65,0.61,1017.33,13.21,308.0,0.04,9.9
4352,2016-07-09 16:00:00,21.07723,16,5,7,Clear,0.0,68.09,68.09,55.6,0.64,1016.95,12.52,307.0,0.05,9.77
4353,2016-07-09 17:00:00,21.91888,17,5,7,Clear,0.0,68.34,68.34,55.61,0.64,1016.47,13.12,314.0,0.04,10.0
4354,2016-07-09 18:00:00,23.32692,18,5,7,Clear,0.0,66.9,66.9,56.1,0.68,1016.2,13.05,309.0,0.04,10.0
4355,2016-07-09 19:00:00,23.85687,19,5,7,Clear,0.0,65.88,65.88,55.95,0.7,1016.17,13.31,305.0,0.0,10.0
4356,2016-07-09 20:00:00,24.57648,20,5,7,Clear,0.0,64.25,64.25,55.19,0.72,1016.23,9.0,313.0,0.0,9.9
4357,2016-07-09 21:00:00,24.49324,21,5,7,Clear,0.0,62.49,62.49,54.55,0.75,1016.49,9.46,321.0,0.0,10.0
4358,2016-07-09 22:00:00,26.45373,22,5,7,Clear,0.0,61.47,61.47,54.25,0.77,1016.88,8.84,317.0,0.0,10.0
4359,2016-07-09 23:00:00,29.6086,23,5,7,Clear,0.0,61.21,61.21,53.57,0.76,1017.01,6.66,302.0,0.0,10.0
4360,2016-07-10 00:00:00,32.85665,0,6,7,Clear,0.0,59.83,59.83,53.26,0.79,1017.01,8.81,310.0,0.0,10.0
4361,2016-07-10 01:00:00,36.73488,1,6,7,Clear,0.0,58.23,58.23,51.85,0.79,1017.04,8.33,313.0,0.0,9.9
4362,2016-07-10 02:00:00,42.54013,2,6,7,Clear,0.0,57.23,57.23,51.1,0.8,1017.14,8.25,311.0,0.0,9.86
4363,2016-07-10 03:00:00,41.44774,3,6,7,Clear,0.0,56.68,56.68,50.74,0.8,1016.73,9.22,320.0,0.0,9.9
4364,2016-07-10 04:00:00,36.44354,4,6,7,Clear,0.0,55.45,55.45,51.32,0.86,1016.69,10.52,328.0,0.0,9.28
4365,2016-07-10 05:00:00,32.79109,5,6,7,Clear,0.0,55.06,55.06,51.39,0.87,1016.64,4.79,350.0,0.0,8.41
4366,2016-07-10 06:00:00,29.35159,6,6,7,Clear,0.0,53.94,53.94,51.22,0.9,1016.99,10.09,343.0,0.0,8.45
4367,2016-07-10 07:00:00,29.17577,7,6,7,Clear,0.0,55.27,55.27,51.89,0.88,1017.33,9.52,339.0,0.01,7.8
4368,2016-07-10 08:00:00,27.1367,8,6,7,Clear,0.0,58.81,58.81,51.93,0.78,1017.32,8.76,329.0,0.0,8.45
4369,2016-07-10 09:00:00,26.58389,9,6,7,Clear,0.0,62.87,62.87,51.17,0.66,1017.27,8.1,330.0,0.0,9.05
4370,2016-07-10 10:00:00,26.74314,10,6,7,Clear,0.0,65.7,65.7,50.93,0.59,1016.79,8.54,316.0,0.0,9.77
4371,2016-07-10 11:00:00,26.53089,11,6,7,Clear,0.0,68.23,68.23,48.68,0.5,1016.72,11.9,312.0,0.0,9.9
4372,2016-07-10 12:00:00,26.4307,12,6,7,Clear,0.0,69.52,69.52,49.55,0.49,1016.27,15.61,312.0,0.0,9.9
4373,2016-07-10 13:00:00,24.18536,13,6,7,Clear,0.0,69.18,69.18,49.98,0.5,1015.96,17.02,309.0,0.04,9.41
4374,2016-07-10 14:00:00,21.56081,14,6,7,Breezy,0.0,69.4,69.4,50.0,0.5,1015.32,21.39,307.0,0.04,8.81
4375,2016-07-10 15:00:00,17.0453,15,6,7,Breezy,0.0,68.95,68.95,50.46,0.52,1014.78,20.99,309.0,0.0,8.69
4376,2016-07-10 16:00:00,15.07715,16,6,7,Breezy,0.0,67.82,67.82,51.69,0.56,1014.2,21.1,306.0,0.0,8.14
4377,2016-07-10 17:00:00,17.76408,17,6,7,Clear,0.0,67.16,67.16,51.79,0.58,1013.56,18.95,302.0,0.0,7.97
4378,2016-07-10 18:00:00,19.59143,18,6,7,Clear,0.0,66.33,66.33,51.93,0.6,1013.21,16.38,307.0,0.0,8.14
4379,2016-07-10 19:00:00,21.68654,19,6,7,Clear,0.0,64.63,64.63,52.33,0.64,1013.12,14.0,304.0,0.0,8.03
4380,2016-07-10 20:00:00,23.27162,20,6,7,Clear,0.0,61.44,61.44,51.47,0.7,1013.06,14.25,304.0,0.0,7.8
4381,2016-07-10 21:00:00,24.06776,21,6,7,Clear,0.0,58.89,58.89,51.56,0.77,1013.26,9.38,318.0,0.0,8.57
4382,2016-07-10 22:00:00,25.45527,22,6,7,Clear,0.0,57.9,57.9,51.9,0.8,1013.74,8.55,327.0,0.0,7.78
4383,2016-07-10 23:00:00,28.82074,23,6,7,Clear,0.0,56.82,56.82,51.38,0.82,1013.81,6.11,317.0,0.17,7.5
4384,2016-07-11 00:00:00,31.18486,0,0,7,Clear,0.0,55.53,55.53,51.06,0.85,1013.83,5.73,331.0,0.17,6.96
4385,2016-07-11 01:00:00,36.45695,1,0,7,Clear,0.0,54.9,54.9,51.37,0.88,1013.64,6.87,329.0,0.0,7.0
4386,2016-07-11 02:00:00,43.50832,2,0,7,Clear,0.0,53.79,53.79,51.15,0.91,1013.37,8.79,326.0,0.08,6.94
4387,2016-07-11 03:00:00,40.94214,3,0,7,Clear,0.0,53.41,53.41,50.79,0.91,1013.26,8.79,328.0,0.15,6.11
4388,2016-07-11 04:00:00,35.36412,4,0,7,Clear,0.0,52.69,52.69,51.06,0.94,1013.17,7.86,338.0,0.15,5.85
4389,2016-07-11 05:00:00,32.40067,5,0,7,Mostly Cloudy,0.0,52.96,52.96,51.33,0.94,1013.13,8.4,338.0,0.7,5.08
4390,2016-07-11 06:00:00,28.69435,6,0,7,Clear,0.0,51.97,51.97,50.55,0.95,1013.22,9.34,345.0,0.0,3.33
4391,2016-07-11 07:00:00,26.76818,7,0,7,Clear,0.0,53.63,53.63,52.16,0.95,1013.35,6.43,339.0,0.12,3.85
4392,2016-07-11 08:00:00,25.14907,8,0,7,Clear,0.0,56.13,56.13,53.25,0.9,1013.52,7.03,331.0,0.15,4.48
4393,2016-07-11 09:00:00,24.91027,9,0,7,Clear,0.0,58.7,58.7,53.22,0.82,1013.6,6.47,320.0,0.24,7.84
