Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Wind Speed
2016,4,20,12,30,119,938,-49.41052856,23.8835083,952.2011719,28.78235817,24.03650682,0.621397495
2016,4,20,13,30,116,923,-46.78673401,23.45189819,951.7759399,30.49013519,31.07164623,0.747211576
2016,4,20,14,30,109,890,-42.98837891,22.60564575,951.3804932,33.21899033,41.48148314,0.831300199
2016,4,20,15,30,99,831,-38.44896545,21.41152344,951.1069946,36.8476944,53.23314566,0.873903275
2016,4,20,16,30,83,724,-32.91712036,19.80819092,951.1123047,41.81531525,65.48228009,0.892064691
2016,4,20,17,30,56,508,-25.65183105,17.72805176,951.3242798,49.1893692,77.82239588,0.854607463
2016,4,20,18,30,0,0,-17.81217041,15.6390625,951.71521,58.23900223,89.97481872,0.770907521
2016,4,20,19,30,0,0,-11.42694702,14.06908569,952.3405762,66.495224,101.6757973,0.686346889
2016,4,20,20,30,0,0,-4.325750732,13.03002319,952.7370605,75.99918365,112.5474965,0.565175772
2016,4,20,21,30,0,0,4.741143799,12.76375732,952.6939697,88.2746582,122.0401965,0.378211975
2016,4,20,22,30,0,0,10.01860962,12.85985718,952.6577148,95.72241211,129.311635,0.192318171
2016,4,20,23,30,0,0,11.37062988,12.7595459,952.6516724,97.89057159,133.2744366,0.158529282
2016,4,21,0,30,0,0,12.09859619,12.56478271,952.4465332,99.28759003,133.0655994,0.265584469
2016,4,21,1,30,0,0,12.11916504,12.17461548,952.3781738,99.91493225,128.7365641,0.385009766
2016,4,21,2,30,0,0,11.68422852,11.68425903,952.618042,100,121.2047312,0.473684847
2016,4,21,3,30,0,0,11.29299316,11.29302368,952.8717041,100,111.5454863,0.533893228
2016,4,21,4,30,0,0,11.17928467,11.17922363,953.1799316,100,100.5704954,0.579311609
2016,4,21,5,30,1,0,7.95723877,12.00597534,953.6373901,93.92781067,88.80700073,0.583273888
2016,4,21,6,30,24,0,-1.194006348,13.8376709,954.2182617,78.98667908,76.61546391,0.567064166
2016,4,21,7,30,75,0,-9.674627686,15.70629272,954.5474243,66.79460907,64.25679656,0.537758827
2016,4,21,8,30,162,1,-15.90991821,17.31096802,954.546814,58.67392349,52.00991377,0.4995763
2016,4,21,9,30,153,2,-20.75699463,18.76290283,954.4299927,52.79591751,40.29682775,0.50954771
2016,4,21,10,30,151,4,-24.05950012,19.73265991,954.1656494,49.10313034,30.01946643,0.570749044
2016,4,21,11,30,462,100,-26.11270752,20.1887146,953.9415894,47.02412033,23.37011231,0.648508906
2016,4,21,12,30,292,16,-26.23596802,20.02251587,953.6668701,47.0370903,23.72522429,0.705527663
2016,4,21,13,30,299,19,-24.88300171,19.39721069,953.2958984,48.63481903,30.83902566,0.709553838
2016,4,21,14,30,165,4,-23.00368347,18.65230713,952.9894409,50.84090805,41.30298991,0.670161009
2016,4,21,15,30,190,8,-20.39465942,17.71956787,952.6992188,53.96844101,53.08166171,0.629743576
2016,4,21,16,30,169,62,-17.18193665,16.66790161,952.4248657,57.96611786,65.34035747,0.612588048
2016,4,21,17,30,50,0,-12.99411621,15.42571411,952.3123169,63.43936157,77.67817023,0.611017883
2016,4,21,18,30,0,0,-8.193365479,14.15117798,952.6855469,70.0982666,89.81890788,0.610694647
2016,4,21,19,30,0,0,-3.591192627,13.09865723,953.2591553,76.83537292,101.4987661,0.62196207
2016,4,21,20,30,0,0,0.615045166,12.30046997,953.4157715,83.25453949,112.3400148,0.625867128
2016,4,21,21,30,0,0,4.208032227,11.77758179,953.2679443,88.86834717,121.7929768,0.601771355
2016,4,21,22,30,0,0,6.466729736,11.56517944,953.1738281,92.38774872,129.0196139,0.541748583
2016,4,21,23,30,0,0,6.3215271,11.73510132,952.8985596,91.93702698,132.9452514,0.43891561
2016,4,22,0,30,0,0,3.466149902,12.04815063,952.4277954,87.46600342,132.72352,0.306909233
2016,4,22,1,30,0,0,1.222436523,12.12407837,952.0805054,84.29629517,128.4083969,0.211338118
2016,4,22,2,30,0,0,4.426416016,12.32476196,952.0509033,88.42984772,120.9038274,0.201500922
2016,4,22,3,30,0,0,6.567956543,12.43184814,952.1907959,91.3112793,111.272498,0.216223001
2016,4,22,4,30,0,0,6.22991333,12.43789063,952.4672241,90.81995392,100.3204189,0.205271021
2016,4,22,5,30,13,0,2.246209717,12.77852783,953.0420532,84.83049011,88.57345776,0.209837258
2016,4,22,6,30,59,525,-5.219793701,13.62316284,953.5429688,74.21894836,76.39104889,0.260156631
2016,4,22,7,30,84,721,-10.54834595,15.10567627,953.7800293,66.42757416,64.03384747,0.308616698
2016,4,22,8,30,283,216,-16.54434814,16.90969238,953.8460693,58.3912735,51.77848691,0.330129206
2016,4,22,9,30,362,280,-23.31871643,18.93853149,953.6092529,50.3433342,40.04273585,0.352813095
2016,4,22,10,30,438,125,-28.60965576,20.53527222,953.2852173,44.73434067,29.72376264,0.408456326
2016,4,22,11,30,376,31,-29.99342957,21.02041016,953.0254517,43.31637573,23.03158721,0.496365428
2016,4,22,12,30,402,41,-28.58788147,20.79296265,952.684082,44.58089447,23.41735998,0.586908996
2016,4,22,13,30,216,10,-26.19962158,20.18895874,952.312561,46.95111847,30.60959028,0.65691191
2016,4,22,14,30,196,7,-23.82001343,19.38048706,952.1799927,49.57131958,41.12680105,0.68667686
2016,4,22,15,30,192,9,-21.64586487,18.54192505,952.2956543,52.15401459,52.93168523,0.681580901
2016,4,22,16,30,164,43,-18.80731812,17.48311768,952.3356934,55.67472076,65.19937147,0.656839848
2016,4,22,17,30,5,0,-14.22250977,15.95195923,952.3809204,61.63837433,77.53450564,0.619300604
2016,4,22,18,30,0,0,-8.173132324,14.22594604,952.644165,70.04202271,89.66335623,0.631786466
2016,4,22,19,30,0,0,-2.944555664,12.93111572,953.0444336,77.84779358,101.3220392,0.669996023
2016,4,22,20,30,0,0,0.768151855,12.04445801,953.2733154,83.78760529,112.1330186,0.667588949
2016,4,22,21,30,0,0,3.720391846,11.32592163,953.0379639,88.79962921,121.5467342,0.652455568
2016,4,22,22,30,0,0,6.125115967,10.73241577,952.6657715,93.08011627,128.7294369,0.64290154
2016,4,22,23,30,0,0,7.832086182,10.26873169,952.5821533,96.28718567,132.6189604,0.648640156
2016,4,23,0,30,0,0,7.38137207,10.15935669,952.4468994,95.77392578,132.3850305,0.638136744
2016,4,23,1,30,0,0,4.528527832,10.44552002,952.2053223,91.17168427,128.0839326,0.561914921
2016,4,23,2,30,0,0,2.503991699,10.60900269,952.3811035,88.0683136,120.6064818,0.457597435
2016,4,23,3,30,0,0,5.539117432,10.54680786,952.7011108,92.49131775,111.0029537,0.400831789
2016,4,23,4,30,0,0,10.86834106,11.1211792,952.8643188,99.61112213,100.0737811,0.368871748
2016,4,23,5,30,12,77,5.902764893,12.02468262,953.1629639,90.92909241,88.34341601,0.296032012
2016,4,23,6,30,60,532,-8.973883057,13.67128906,953.5390015,69.70249939,76.17036482,0.226132125
2016,4,23,7,30,85,725,-21.17505493,16.36620483,953.8048096,54.33492661,63.81491087,0.213270545
2016,4,23,8,30,100,823,-28.48529663,18.71715698,953.7849121,46.06755066,51.55142795,0.247991145
2016,4,23,9,30,110,879,-32.59169617,20.31136475,953.5600586,41.75137711,39.79336812,0.339328855
2016,4,23,10,30,433,258,-34.43527832,21.17189941,953.1654053,39.84708023,29.4327904,0.46756202
2016,4,23,11,30,445,266,-34.232901,21.32653198,952.8679199,39.90454102,22.69686474,0.583687961
2016,4,23,12,30,438,64,-32.40091553,20.94628296,952.7231445,41.50391006,23.11297164,0.671350479
2016,4,23,13,30,252,13,-29.71265259,20.25756226,952.5162964,44.03370285,30.38334326,0.737666965
2016,4,23,14,30,238,13,-26.61000671,19.35460815,952.4591064,47.19182968,40.9528942,0.787422061
2016,4,23,15,30,31,0,-23.31091919,18.34438477,952.6987305,50.80027771,52.78319276,0.816163301
2016,4,23,16,30,7,0,-19.58145752,17.16658936,952.9117432,55.19455719,65.0593065,0.819919646
2016,4,23,17,30,3,0,-14.97763672,15.7343689,953.0982666,61.05166245,77.3913976,0.788492918
2016,4,23,18,30,0,0,-9.953192139,14.31218872,953.7237549,67.90658569,89.50815327,0.733115196
2016,4,23,19,30,0,0,-5.655950928,13.17650757,954.3666382,74.19361115,101.1456584,0.696143985
2016,4,23,20,30,0,0,-2.263555908,12.27401123,954.6665039,79.50997162,111.926572,0.675440669
2016,4,23,21,30,0,0,0.509454346,11.54070435,954.6141968,84.0891037,121.3015542,0.658170223
2016,4,23,22,30,0,0,2.854272461,10.9611145,954.394165,88.0807724,128.4412032,0.647535086
2016,4,23,23,30,0,0,4.844659424,10.51174316,954.2144775,91.53420258,132.2956627,0.644067228
2016,4,24,0,30,0,0,6.361352539,10.16427002,954.1135864,94.24930573,132.0502285,0.642445564
2016,4,24,1,30,0,0,7.208123779,9.930474854,953.8895874,95.85365295,127.7632742,0.64120841
2016,4,24,2,30,0,0,6.103723145,9.966821289,953.8189087,94.15601349,120.3128013,0.633448303
2016,4,24,3,30,0,0,3.320153809,10.16796265,954.2783813,89.82828522,110.736958,0.581807017
2016,4,24,4,30,0,0,1.397973633,10.27053223,954.8270264,86.98114014,99.83068058,0.532367229
2016,4,24,5,30,14,89,-1.295111084,10.85964355,955.3410645,82.54226685,88.11697884,0.516680837
2016,4,24,6,30,61,539,-8.208502197,12.54760132,955.9852905,71.818573,75.95349276,0.530334234
2016,4,24,7,30,85,730,-17.787146,14.99810181,956.5942993,58.83315277,63.60006244,0.527100384
2016,4,24,8,30,257,42,-26.74951782,17.56490479,956.6594238,48.35383606,51.32881502,0.459645748
2016,4,24,9,30,213,9,-33.54646912,19.6604248,956.3155518,41.42601013,39.54881585,0.455390751
2016,4,24,10,30,346,28,-37.91031494,21.03441772,955.9108887,37.43049622,29.14666556,0.600952864
2016,4,24,11,30,212,11,-40.33449402,21.74971924,955.5531006,35.38389969,22.36605239,0.81300509
2016,4,24,12,30,403,422,-41.10558167,21.83358154,955.2149658,34.82742691,22.81211693,0.987163663
2016,4,24,13,30,208,10,-40.43703308,21.30861816,954.8600464,35.54686737,30.16028802,1.080931902
2016,4,24,14,30,280,498,-38.62206116,20.26607666,954.6311646,37.35837555,40.78124977,1.104731441
2016,4,24,15,30,242,388,-36.42380371,18.96157227,954.7805176,39.69081497,52.63616656,1.105232716
2016,4,24,16,30,158,334,-34.4774231,17.58431396,955.2271729,42.00754166,64.92015602,1.119749069
2016,4,24,17,30,58,518,-31.93961182,15.92913208,955.7166748,45.12400818,77.2488542,1.081154346
2016,4,24,18,30,0,0,-28.49260559,14.22789917,956.4456787,49.29162979,89.35331948,0.997403562
2016,4,24,19,30,0,0,-25.3354248,12.93444214,957.03479,53.19636917,100.9696673,0.944950342
2016,4,24,20,30,0,0,-23.00154724,11.96459351,957.1032715,56.26961136,111.7207404,0.912908435
2016,4,24,21,30,0,0,-21.17427673,11.20522461,956.7890625,58.78533554,121.0575233,0.908664465
2016,4,24,22,30,0,0,-19.77634277,10.62789307,956.3865967,60.77399445,128.1550119,0.920863032
2016,4,24,23,30,0,0,-19.0869812,10.25222168,956.2025757,61.86344147,131.9754574,0.926866651
2016,4,25,0,30,0,0,-19.38240662,10.13451538,955.9888916,61.65943146,131.7192109,0.917635441
2016,4,25,1,30,0,0,-19.8523468,10.18468628,955.8050537,61.11067963,127.4465233,0.902087986
2016,4,25,2,30,0,0,-18.8954834,10.09316406,955.9533081,62.2219696,120.0228905,0.912053287
2016,4,25,3,30,0,0,-16.42017212,9.789025879,956.2275391,65.24030304,110.4746131,0.921177924
2016,4,25,4,30,0,0,-14.40485229,9.701196289,956.4570923,67.61712646,99.59121356,0.872099459
2016,4,25,5,30,3,0,-15.37634888,10.3142334,956.7974854,65.87879944,87.89425551,0.776108503
2016,4,25,6,30,37,0,-20.37373962,12.16130981,957.0169678,58.7427063,75.74052138,0.812876105
2016,4,25,7,30,158,14,-21.81517639,14.05718384,957.1505127,55.64479828,63.38938474,0.985548258
2016,4,25,8,30,218,15,-20.01444092,15.38994751,957.243042,56.27110672,51.11072869,1.119085073
2016,4,25,9,30,372,102,-20.6386322,16.82299194,956.8902588,54.4695549,39.30916882,1.240096331
2016,4,25,10,30,272,15,-20.32712402,17.71233521,956.3793945,54.03783798,28.86550161,1.359510899
2016,4,25,11,30,480,174,-18.45821228,18.04723511,955.8157349,55.53936768,22.03925684,1.444502831
2016,4,25,12,30,429,363,-17.62409058,18.20775757,955.2485352,56.20930099,22.51485087,1.516448021
2016,4,25,13,30,383,390,-17.79367676,18.03255615,954.7359619,56.19271851,29.9404244,1.570529222
2016,4,25,14,30,109,874,-17.58141174,17.54366455,954.2684326,56.81443024,40.61184552,1.598468542
2016,4,25,15,30,99,819,-16.7302002,16.93538818,953.9772339,58.18275833,52.49058692,1.613485336
2016,4,25,16,30,84,719,-15.28415527,16.03133545,953.8273926,60.46084595,64.7819118,1.616570711
2016,4,25,17,30,58,517,-13.27423706,14.77129517,953.9420166,63.76941681,77.10688354,1.51806426
2016,4,25,18,30,0,0,-11.68277588,13.67946777,954.5482178,66.60405731,89.1989016,1.408876896
2016,4,25,19,30,0,0,-11.34439697,13.01168213,955.3887329,67.67105103,100.794111,1.390161753
2016,4,25,20,30,0,0,-11.38474121,12.4638916,955.9013672,68.19475555,111.5155909,1.37528789
2016,4,25,21,30,0,0,-10.9546875,11.87609253,956.1826172,69.31147766,120.8147289,1.352672338
2016,4,25,22,30,0,0,-10.09839478,11.27520142,956.3670654,70.96569061,127.8709624,1.321020007
2016,4,25,23,30,0,0,-9.04050293,10.70400391,956.3928833,72.86837769,131.658443,1.283472061
2016,4,26,0,30,0,0,-8.147650146,10.24547729,956.423645,74.48371887,131.3920736,1.257847905
2016,4,26,1,30,0,0,-7.586798096,9.89498291,956.3844604,75.58811188,127.1337798,1.226773262
2016,4,26,2,30,0,0,-7.162451172,9.560174561,956.3631592,76.51649475,119.7368524,1.181535244
2016,4,26,3,30,0,0,-6.913763428,9.27199707,956.4347534,77.17563629,110.2160192,1.166749597
2016,4,26,4,30,0,0,-7.181707764,9.191644287,956.9580688,76.93055725,99.35547386,1.189680815
2016,4,26,5,30,16,115,-10.50244751,10.07592163,957.8605957,71.80394745,87.67532921,1.210846424
2016,4,26,6,30,62,555,-18.46234741,12.28966675,958.4810181,60.60483932,75.53152838,1.268800855
2016,4,26,7,30,86,739,-28.50168457,15.10744629,958.8308105,48.62903595,63.18295292,1.346962094
2016,4,26,8,30,101,834,-38.41423645,17.92583618,958.7644653,38.83979797,50.89724673,1.341569781
2016,4,26,9,30,111,889,-47.39391174,20.36928711,958.388916,31.53783989,39.07451561,1.289967537
2016,4,26,10,30,117,919,-53.88280334,21.93602905,957.9747314,27.10433388,28.58941225,1.27100873
2016,4,26,11,30,120,931,-57.48966064,22.71843872,957.5654297,24.91023827,21.71658727,1.313881993
2016,4,26,12,30,120,929,-59.58447876,23.24215088,956.9638672,23.68206596,22.22123007,1.406072974
2016,4,26,13,30,117,915,-61.19808044,23.61156616,956.480835,22.78299904,29.72375483,1.495071173
2016,4,26,14,30,110,883,-61.76705017,23.54992065,956.3458252,22.53641319,40.44466474,1.557652235
2016,4,26,15,30,100,826,-60.42098083,22.8961731,956.3029785,23.39671326,52.34644186,1.586917877
2016,4,26,16,30,84,724,-57.17922058,21.70644531,956.4018555,25.44573212,64.64457523,1.542720795
2016,4,26,17,30,58,520,-50.79611816,19.86611328,956.5933228,29.72185516,76.96550564,1.334849834
2016,4,26,18,30,0,0,-43.02062073,17.98137817,956.8640137,35.56385803,89.04495697,1.194187045
2016,4,26,19,30,0,0,-37.51254883,16.82171021,957.1439209,40.16304779,100.6190366,1.21490097
2016,4,26,20,30,0,0,-33.95903625,16.19988403,957.3327637,43.30542374,111.3111918,1.211453438
2016,4,26,21,30,0,0,-31.19800415,15.806604,957.2154541,45.82330704,120.5732591,1.207648873
2016,4,26,22,30,0,0,-28.74103394,15.54598389,957.0037842,48.09886932,127.5891542,1.20759201
2016,4,26,23,30,0,0,-26.1950592,15.30977783,956.6865234,50.52658844,131.3447177,1.192966342
2016,4,27,0,30,0,0,-23.70854797,15.05452881,956.3370972,53.01155853,131.0689117,1.162477255
2016,4,27,1,30,0,0,-22.37212219,14.88814697,956.0964355,54.41152954,126.8251423,1.146323681
2016,4,27,2,30,0,0,-24.32036438,14.87655029,956.0432129,52.58303452,119.4547879,1.155156612
2016,4,27,3,30,0,0,-30.9475769,14.90606079,956.2774658,46.6655159,109.9612744,1.162763834
2016,4,27,4,30,0,0,-40.0675415,14.98162231,956.4534912,39.36068726,99.12355281,1.151740432
2016,4,27,5,30,17,129,-50.11217346,16.12655029,956.8094482,31.86563873,87.46033793,1.086545706
2016,4,27,6,30,63,569,-61.41159668,18.95391235,957.4093018,24.30447006,75.32660357,1.076595902
2016,4,27,7,30,87,754,-72.24208679,22.30941162,957.8183594,18.37508202,62.98084341,1.141720295
2016,4,27,8,30,102,848,-80.16098633,25.17650757,957.7808838,14.78526878,50.68844059,1.095710874
2016,4,27,9,30,112,901,-85.22897949,27.45440063,957.5581055,12.74259377,38.84493677,0.943880558
2016,4,27,10,30,118,931,-88.81094971,29.18432007,957.0897217,11.43466568,28.31850454,0.752362251
2016,4,27,11,30,121,943,-90.6093811,30.26073608,956.4290771,10.79219627,21.39814927,0.528399587
2016,4,27,12,30,121,943,-91.04306641,30.48183594,955.6488037,10.64812183,21.93130587,0.301479936
2016,4,27,13,30,118,928,-89.95836487,29.86608276,955.0864258,11.02164459,29.51027441,0.174890205
2016,4,27,14,30,111,897,-85.7813324,28.64086304,954.8739624,12.36704159,40.27968221,0.274295449
2016,4,27,15,30,101,840,-77.55034485,26.86837158,954.8425293,15.29384518,52.203709,0.51707679
2016,4,27,16,30,85,738,-66.56172791,24.56984863,955.0401001,20.07835388,64.50813339,0.70048058
2016,4,27,17,30,59,536,-53.89761963,21.76912842,955.4897461,27.16327286,76.82471612,0.76775378
2016,4,27,18,30,10,55,-41.07947388,18.97307739,956.3095703,36.35953522,88.89144162,0.741033912
2016,4,27,19,30,0,0,-31.47122803,16.87023315,957.112793,44.86912537,100.4444926,0.702073455
2016,4,27,20,30,0,0,-25.74088135,15.51702271,957.4552002,50.77758408,111.107613,0.705395937
2016,4,27,21,30,0,0,-22.79176941,14.73146973,957.3432617,54.14024734,120.3332032,0.736236274
2016,4,27,22,30,0,0,-22.06003418,14.343927,957.09729,55.16505432,127.3096869,0.790903926
2016,4,27,23,30,0,0,-23.36578979,14.21715698,956.7442627,54.01652527,131.0343791,0.847875893
2016,4,28,0,30,0,0,-26.56923523,14.21529541,956.4796143,51.03179932,130.7498193,0.894352853
2016,4,28,1,30,0,0,-31.36398926,14.31270752,956.4215698,46.73269272,126.5207079,0.94004643
2016,4,28,2,30,0,0,-37.24518433,14.58934937,956.3577881,41.75182724,119.1767958,0.98897171
2016,4,28,3,30,0,0,-43.32826843,14.93551025,956.3087158,37.01883316,109.7104741,1.021447539
2016,4,28,4,30,0,0,-49.07611694,15.3387085,956.4655762,32.91210556,98.89553925,1.026395082
2016,4,28,5,30,19,146,-56.8100647,16.88451538,956.6415405,27.55219269,87.249258,0.956825852
2016,4,28,6,30,65,587,-65.97113647,20.15609131,956.7467041,21.70032883,75.12579494,0.801701665
2016,4,28,7,30,88,771,-77.00614014,24.51491699,956.8632202,16.02073097,62.78311211,0.814418316
2016,4,28,8,30,103,865,-88.80394592,28.33968506,957.0412598,11.57671738,50.48437162,0.926647782
2016,4,28,9,30,113,917,-95.26920166,30.45354614,957.1398926,9.627557755,38.62050636,0.892689586
2016,4,28,10,30,119,945,-95.91887512,31.36306152,956.961792,9.35473156,28.05288119,0.789144397
2016,4,28,11,30,122,955,-93.55403748,31.54586182,956.7226563,9.877918243,21.08404707,0.690111041
2016,4,28,12,30,122,952,-89.78729858,31.19643555,956.4901123,10.85719585,21.64512715,0.656654716
2016,4,28,13,30,118,935,-85.47983398,30.41317139,956.1832275,12.14003754,29.29997631,0.712474823
2016,4,28,14,30,111,901,-81.12546387,29.3210083,955.8306885,13.62268734,40.11687381,0.800570369
2016,4,28,15,30,101,844,-76.68552246,27.94036255,955.7902832,15.35016632,52.06237034,0.849826455
2016,4,28,16,30,85,741,-70.74895325,26.10289917,955.8967285,17.95186996,64.37258265,0.85638392
2016,4,28,17,30,60,540,-59.75299683,23.45348511,955.9616699,23.52690697,76.6845306,0.815694451
2016,4,28,18,30,11,62,-45.59483948,20.53435669,956.1849365,32.57886124,88.73842148,0.818087935
2016,4,28,19,30,0,0,-34.46790161,18.62700806,956.4630737,41.36265945,100.2705294,0.870604575
2016,4,28,20,30,0,0,-26.91516724,17.68859253,956.699707,48.12123108,110.9049257,0.885496974
2016,4,28,21,30,0,0,-21.32120361,17.04586182,956.6937256,53.6434288,120.0946508,0.887843609
2016,4,28,22,30,0,0,-17.69632568,16.59420166,956.3261719,57.51886368,127.0326599,0.893532515
2016,4,28,23,30,0,0,-15.82999268,16.33019409,955.9837646,59.62952805,130.7275242,0.905686915
2016,4,29,0,30,0,0,-14.87659302,16.09752808,955.5927734,60.82182693,130.4348897,0.909255803
2016,4,29,1,30,0,0,-14.18601074,15.77163086,955.2804565,61.84510422,126.2205718,0.907317877
2016,4,29,2,30,0,0,-13.8425354,15.46206055,955.2300415,62.49926758,118.9029731,0.915730596
2016,4,29,3,30,0,0,-13.91147461,15.25127563,955.2406006,62.62609863,109.4637116,0.92686367
2016,4,29,4,30,0,0,-14.68033447,15.27294312,955.3703613,61.79221725,98.67151946,0.932188392
2016,4,29,5,30,24,0,-19.16593018,16.55330811,955.5623169,56.1104126,87.04221078,0.86891216
2016,4,29,6,30,72,442,-29.20133057,19.73949585,955.8389893,44.78703308,74.92918105,0.730221212
2016,4,29,7,30,164,398,-48.51329651,24.18108521,955.8555908,29.16594696,62.58982621,0.606760144
2016,4,29,8,30,255,400,-75.30711975,28.50420532,955.6325684,15.69668961,50.28510421,0.500904799
2016,4,29,9,30,293,505,-93.60892334,31.11019287,955.2752686,9.926524162,38.40129862,0.467890739
2016,4,29,10,30,119,943,-98.73206177,32.01717529,954.7994385,8.652626038,27.7926452,0.532088816
2016,4,29,11,30,363,578,-101.034964,32.15218506,954.550293,8.158161163,20.77438775,0.601661205
2016,4,29,12,30,122,960,-101.3104614,31.88579712,954.09021,8.133282661,21.36274475,0.651507616
2016,4,29,13,30,119,946,-98.98503723,31.26226196,953.4429932,8.692106247,29.09285636,0.688093543
2016,4,29,14,30,112,912,-95.41092529,30.28380737,953.0474243,9.617991447,39.95622001,0.713414669
2016,4,29,15,30,102,854,-90.72537842,28.9765564,952.8061523,10.96320152,51.92241336,0.726564348
2016,4,29,16,30,86,752,-83.19679871,27.18355713,952.7272949,13.40363216,64.23792391,0.741814792
2016,4,29,17,30,61,550,-69.53011169,24.46816406,952.6552124,18.87465096,76.54496579,0.752523243
2016,4,29,18,30,12,71,-53.87154236,21.47387085,952.7869873,27.29658699,88.58592829,0.8025406
2016,4,29,19,30,0,0,-42.95099487,19.46242676,953.0455933,34.83033752,100.097199,0.847455859
2016,4,29,20,30,0,0,-36.090979,18.26619873,953.1723633,40.35536957,110.7032024,0.831460178
2016,4,29,21,30,0,0,-31.42746582,17.38445435,953.036377,44.55849075,119.8576926,0.819118083
2016,4,29,22,30,0,0,-28.76352539,16.81228027,952.6169434,47.16799545,126.7581728,0.829032421
2016,4,29,23,30,0,0,-27.51416626,16.52495728,952.100769,48.4492836,130.4242498,0.857156873
2016,4,30,0,30,0,0,-27.08656921,16.42366943,951.6474609,48.89668655,130.1242151,0.895770311
2016,4,30,1,30,0,0,-27.05112305,16.43364868,951.4787598,48.9203949,125.9248282,0.935177207
2016,4,30,2,30,0,0,-26.79782715,16.44368896,951.3287354,49.13514709,118.6334145,0.958730102
2016,4,30,3,30,0,0,-26.10532227,16.3310791,951.1881714,49.83131409,109.221078,0.966851592
2016,4,30,4,30,0,0,-25.94159546,16.39418945,951.3984985,49.92938232,98.45157711,0.968629837
2016,4,30,5,30,21,166,-30.14752808,17.9916626,951.7901611,45.19321442,86.83929715,0.897048652
2016,4,30,6,30,93,262,-40.77075806,21.25332031,952.2022705,35.3518219,74.736837,0.758038819
2016,4,30,7,30,89,769,-60.21472778,24.74279175,952.5212402,22.86761475,62.40105064,0.798424959
2016,4,30,8,30,171,646,-77.22015991,27.15282593,952.6883545,15.34310532,50.09069887,0.907465756
2016,4,30,9,30,274,571,-80.9105896,28.27785645,952.8809814,13.89657688,38.18738194,0.902695179
2016,4,30,10,30,119,941,-81.36656799,28.82601318,953.0675049,13.64550591,27.53789414,0.885897517
2016,4,30,11,30,381,550,-80.92426147,28.99614868,953.0301514,13.74903774,20.46927597,0.865976214
2016,4,30,12,30,410,431,-80.13410034,28.89931641,952.7628174,14.01596069,21.08420538,0.860009134
2016,4,30,13,30,118,936,-79.21510925,28.54824219,952.4163208,14.38118076,28.88890514,0.858548999
2016,4,30,14,30,112,904,-77.96243896,27.82512817,952.1954956,14.94527435,39.79769638,0.829031825
2016,4,30,15,30,101,847,-75.66895142,26.63890991,952.1420898,15.99846745,51.78382025,0.757813454
2016,4,30,16,30,95,644,-71.88051453,24.96483765,952.2785034,17.81097984,64.10415172,0.650350153
2016,4,30,17,30,84,208,-63.43813171,22.33901367,952.5230103,22.15769005,76.40602838,0.532968283
2016,4,30,18,30,10,0,-50.4632782,19.24083862,952.8693848,30.19852257,88.43395142,0.473149955
2016,4,30,19,30,0,0,-41.8228363,17.22597656,953.3560791,36.80171967,99.92455491,0.407626063
2016,4,30,20,30,0,0,-38.77844849,16.30507813,953.5737915,39.52828979,110.5025168,0.253163099
2016,4,30,21,30,0,0,-36.65547791,15.71401367,953.3860474,41.49934387,119.6224196,0.152578861
2016,4,30,22,30,0,0,-34.71260681,15.27739868,953.092041,43.30814362,126.486325,0.229160219
2016,4,30,23,30,0,0,-32.05525818,14.94069824,952.9001465,45.70836258,130.1246518,0.367512524
2016,5,1,0,30,0,0,-28.5933136,14.52288208,952.6433105,48.98197556,129.8178868,0.444106936
2016,5,1,1,30,0,0,-25.83811035,14.01299438,952.3239136,51.8615303,125.6335693,0.480293155
2016,5,1,2,30,0,0,-25.04480591,13.62423096,952.2207031,52.91108322,118.3682127,0.521027446
2016,5,1,3,30,0,0,-26.26061096,13.40029297,952.3013916,51.95561218,108.9826616,0.591359437
2016,5,1,4,30,0,0,-29.26340332,13.57412109,952.5142822,49.09795761,98.23579323,0.679907918
2016,5,1,5,30,21,98,-36.53049316,15.57363281,953.0257568,41.6845932,86.6405345,0.719400525
2016,5,1,6,30,66,595,-46.96980896,18.85405884,953.5621948,32.52651215,74.54881198,0.715882957
2016,5,1,7,30,89,771,-57.3744873,21.69588623,953.8892822,25.3488369,62.21683665,0.83582139
2016,5,1,8,30,106,822,-64.84107056,23.82570801,954.1734619,21.04951096,49.90120969,1.006306291
2016,5,1,9,30,113,913,-67.86986389,25.10375366,954.2164307,19.37592506,37.97882143,1.088483095
2016,5,1,10,30,119,941,-68.97229614,25.82409058,954.1478271,18.72689819,27.28872347,1.114317536
2016,5,1,11,30,122,952,-69.16905823,26.15276489,954.0805664,18.55901337,20.1688172,1.087381244
2016,5,1,12,30,122,951,-68.66763916,26.11687622,953.8450928,18.76915359,20.80955576,1.037757874
2016,5,1,13,30,118,935,-67.47904053,25.72692261,953.5283203,19.36087227,28.68811408,0.968316495
2016,5,1,14,30,112,903,-65.27631226,24.96102295,953.1246338,20.51334,39.64128193,0.863054812
2016,5,1,15,30,101,847,-62.16013184,23.84761963,952.8242188,22.25565338,51.6465793,0.73672682
2016,5,1,16,30,86,747,-57.66791382,22.36263428,952.7687988,24.95060921,63.97127041,0.627039552
